household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c
432,대조,0,2.0,45.0,504.28000000000003,21317.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,147.61,12.0,2.0,0,1,2.0,3.828641396489095,6.225112731067277,0.0,0,2.0
433,대조,0,8.0,9.0,64.68,45.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,48.09,6.0,8.0,0,1,8.0,2.302585092994046,4.184794465144173,0.0,0,2.0
439,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.79,1.0,1.0,26.69,3.0,90.0,1,1,90.0,0.0,0.0,0.0,0,1.0
441,대조,0,4.0,16.0,442.94,179.0,1.0,8.19,0.0,1.0,1,0.0,0.0,0.0,90.25,4.0,4.0,0,1,4.0,2.833213344056216,6.095689418165515,0.018490088951099472,0,1.0
442,대조,0,2.0,64.0,931.4399999999999,80046.0,3.0,7.44,0.0,2.0,1,3.0,1.0,1.0,208.09,22.0,2.0,1,1,2.0,4.174387269895637,6.837804806284321,0.007987632053594436,0,2.0
447,대조,0,12.0,3.0,44.06,11214.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,12.0,1.3862943611198906,3.8079949350040985,0.0,0,4.0
462,대조,0,8.0,17.0,286.41,115.0,1.0,2.5,0.0,1.0,1,0.0,0.0,0.0,45.49,3.0,8.0,0,1,8.0,2.8903717578961645,5.660909767750806,0.008728745504696064,0,1.0
475,대조,0,53.0,5.0,131.28,70.0,0.0,0.0,0.0,1.0,0,8.99,1.0,1.0,70.77,3.0,53.0,1,1,53.0,1.791759469228055,4.884920888113592,0.0,0,1.0
479,대조,0,25.0,8.0,331.51,219.0,2.0,4.49,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,25.0,2.1972245773362196,5.806669934831629,0.013544086151247324,0,2.0
480,대조,0,1.0,9.0,310.0,119.0,1.0,5.99,0.0,4.0,0,0.0,0.0,0.0,210.93,7.0,1.0,0,1,1.0,2.302585092994046,5.739792912179234,0.01932258064516129,0,4.0
481,대조,0,76.0,1.0,76.95,35.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,43.769999999999996,1.0,76.0,0,1,76.0,0.6931471805599453,4.356067595503785,0.0,0,1.0
485,대조,0,1.0,23.0,590.99,70633.0,8.0,19.83,0.0,0.0,1,0.0,0.0,0.0,325.95,8.0,1.0,0,1,1.0,3.1780538303479458,6.383489742849444,0.03355386723971641,0,0.0
498,대조,0,2.0,14.0,160.97,56.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.16,5.0,2.0,0,1,2.0,2.70805020110221,5.087411132898305,0.0,0,0.0
507,대조,0,6.0,7.0,158.52,13362.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,9.0,1.0,6.0,0,1,6.0,2.0794415416798357,5.072169306213528,0.0,0,1.0
508,대조,0,43.0,8.0,70.46,41.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,41.93,2.0,43.0,0,1,43.0,2.1972245773362196,4.2691378525952635,0.0,0,1.0
519,대조,0,33.0,2.0,36.8,15.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,23.52,1.0,33.0,0,1,33.0,1.0986122886681098,3.632309102625542,0.0,0,1.0
529,대조,0,56.0,4.0,218.0,137.0,1.0,2.88,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,56.0,0,0,56.0,1.6094379124341003,5.389071729816501,0.013211009174311925,0,2.0
530,대조,0,81.0,2.0,26.8,14.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,183.25,5.0,81.0,0,1,81.0,1.0986122886681098,3.3250360206965914,0.0,0,1.0
533,대조,0,5.0,10.0,266.93,155.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,55.02,2.0,5.0,0,1,5.0,2.3978952727983707,5.5907257523639045,0.0,0,2.0
536,대조,0,1.0,10.0,199.23,124.0,0.0,0.0,0.0,4.0,0,5.07,2.0,2.0,30.52,6.0,1.0,1,1,1.0,2.3978952727983707,5.299466705804558,0.0,0,4.0
537,대조,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,12.0,0.6931471805599453,0.0,0.0,0,1.0
540,대조,0,2.0,25.0,944.14,31034.0,0.0,0.0,0.0,1.0,1,6.0,2.0,2.0,382.0,14.0,2.0,1,1,2.0,3.258096538021482,6.851333064669038,0.0,0,1.0
563,대조,0,63.0,5.0,130.86,71.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,175.85,6.0,63.0,0,1,63.0,1.791759469228055,4.881740753685154,0.0,0,1.0
566,대조,0,59.0,7.0,102.91,35.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,59.0,0,0,59.0,2.0794415416798357,4.643525139864555,0.0,0,1.0
567,대조,0,1.0,64.0,950.03,18129.0,7.0,11.67,0.0,3.0,1,4.0,2.0,2.0,266.21,20.0,1.0,1,1,1.0,4.174387269895637,6.857545607789159,0.012283822616127912,0,3.0
570,대조,0,3.0,9.0,457.79,176.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,32.59,2.0,3.0,0,1,3.0,2.302585092994046,6.128592589028142,0.0,0,1.0
572,대조,0,59.0,6.0,154.14000000000001,46.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,59.0,0,0,59.0,1.9459101490553132,5.044327935062726,0.0,0,2.0
573,대조,0,3.0,12.0,291.65,42571.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,64.46,3.0,3.0,0,1,3.0,2.5649493574615367,5.67897735573723,0.0,0,3.0
577,대조,0,30.0,2.0,163.29,71.0,0.0,0.0,1.0,1.0,0,10.49,3.0,3.0,398.62,2.0,30.0,1,1,30.0,1.0986122886681098,5.101633158918245,0.0,1,1.0
580,대조,0,3.0,12.0,173.44,42.0,1.0,2.5,0.0,2.0,0,0.0,0.0,0.0,45.66,4.0,3.0,0,1,3.0,2.5649493574615367,5.1615808429745655,0.014414206642066421,0,2.0
581,대조,0,2.0,45.0,1403.32,6688.0,1.0,2.88,0.0,3.0,0,0.0,0.0,0.0,126.67,6.0,2.0,0,1,2.0,3.828641396489095,7.247308478843808,0.0020522760311261863,0,3.0
584,대조,0,40.0,1.0,20.0,9305.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0,0,40.0,0.6931471805599453,3.044522437723423,0.0,0,1.0
591,처치,1,4.0,49.0,2060.66,4546.0,12.0,39.94,0.0,3.0,0,3.0,1.0,1.0,221.98,10.0,4.0,1,1,4.0,3.912023005428146,7.631266762523501,0.01938213970281366,0,3.0
604,대조,0,4.0,9.0,263.91,109.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,77.5,2.0,4.0,0,1,4.0,2.302585092994046,5.5793901456598824,0.0,0,1.0
612,대조,0,5.0,20.0,686.19,53041.0,1.0,6.0,0.0,3.0,0,0.0,0.0,0.0,286.07,12.0,5.0,0,1,5.0,3.044522437723423,6.532610818759744,0.008743933895859746,0,3.0
634,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,3.0
635,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,1.0
650,대조,0,39.0,5.0,72.2,37.0,0.0,0.0,1.0,4.0,0,6.66,2.0,2.0,6.66,1.0,39.0,1,1,39.0,1.791759469228055,4.293195420967266,0.0,1,4.0
654,대조,0,1.0,25.0,196.89000000000001,103.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,243.4,11.0,1.0,0,1,1.0,3.258096538021482,5.287711320760812,0.0,0,2.0
665,대조,0,20.0,5.0,82.06,40.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,20.0,1.791759469228055,4.419563238202607,0.0,0,1.0
670,대조,0,1.0,37.0,1087.73,62585.0,3.0,12.5,0.0,3.0,1,0.0,0.0,0.0,261.93,11.0,1.0,0,1,1.0,3.6375861597263857,6.992767158307976,0.011491822419166521,0,3.0
672,대조,0,4.0,7.0,143.66,11856.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,131.69,5.0,4.0,0,1,4.0,2.0794415416798357,4.974386161421135,0.0,0,1.0
675,대조,0,2.0,36.0,782.53,54075.0,2.0,6.75,0.0,3.0,1,0.0,0.0,0.0,146.98,7.0,2.0,0,1,2.0,3.6109179126442243,6.663809350788633,0.008625867378886433,0,3.0
681,대조,0,18.0,8.0,358.43,11839.0,5.0,30.0,0.0,5.0,0,3.0,1.0,1.0,155.10999999999999,4.0,18.0,1,1,18.0,2.1972245773362196,5.884519443319918,0.08369835114248249,0,5.0
688,대조,0,9.0,7.0,845.65,258.0,7.0,26.98,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,9.0,0,0,9.0,2.0794415416798357,6.74128738611135,0.03190445219653521,0,3.0
694,대조,0,76.0,2.0,9.12,5.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,76.0,1.0986122886681098,2.3145136638593193,0.0,0,2.0
698,대조,0,7.0,7.0,108.21000000000001,60.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,26.32,2.0,7.0,0,1,7.0,2.0794415416798357,4.693272634209637,0.0,0,3.0
700,대조,0,71.0,3.0,62.31,6813.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,71.0,1.3862943611198906,4.148043294556035,0.0,0,2.0
716,대조,0,10.0,15.0,176.82,88.0,1.0,3.0,2.0,1.0,1,0.0,0.0,0.0,21.4,2.0,10.0,0,1,10.0,2.772588722239781,5.180771802692993,0.0169664065151001,1,1.0
729,대조,0,65.0,1.0,19.27,9.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,13.09,1.0,65.0,0,1,65.0,0.6931471805599453,3.0091419604639085,0.0,0,1.0
730,대조,0,2.0,13.0,158.47,44.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,36.72,4.0,2.0,0,1,2.0,2.6390573296152584,5.071855816759881,0.0,0,1.0
737,대조,0,6.0,9.0,218.84,92.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,111.77,3.0,6.0,0,1,6.0,2.302585092994046,5.392900009033984,0.0,0,1.0
741,대조,0,10.0,15.0,596.28,8457.0,1.0,3.19,0.0,2.0,1,0.0,0.0,0.0,75.44,5.0,10.0,0,1,10.0,2.772588722239781,6.392386015166274,0.005349835647682297,0,2.0
743,대조,0,8.0,12.0,164.57,161.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,103.3,7.0,8.0,0,1,8.0,2.5649493574615367,5.10939406611952,0.0,0,2.0
754,대조,0,25.0,5.0,87.13,47.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,126.87,2.0,25.0,0,1,25.0,1.791759469228055,4.478812997111569,0.0,0,4.0
759,대조,0,43.0,3.0,74.2,22.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,28.439999999999998,1.0,43.0,0,1,43.0,1.3862943611198906,4.320151230955794,0.0,0,1.0
761,대조,0,1.0,39.0,2108.77,122435.0,4.0,13.64,0.0,4.0,1,3.49,2.0,2.0,725.36,14.0,1.0,1,1,1.0,3.6888794541139363,7.654334215789327,0.006468225553284616,0,4.0
763,대조,0,76.0,1.0,142.34,79.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,179.41,3.0,76.0,0,1,76.0,0.6931471805599453,4.9652194305657735,0.0,0,2.0
764,대조,0,2.0,34.0,866.19,75107.0,6.0,22.740000000000002,3.0,1.0,1,0.0,0.0,0.0,170.77,10.0,2.0,0,1,2.0,3.5553480614894135,6.765258099253582,0.026252900633810135,1,1.0
769,대조,0,4.0,7.0,150.81,33.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,20.18,1.0,4.0,0,1,4.0,2.0794415416798357,5.022629738944624,0.0,0,1.0
778,대조,0,4.0,13.0,60.03,38.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,3.76,1.0,4.0,0,1,4.0,2.6390573296152584,4.111365546556404,0.0,0,3.0
