household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c
127,대조,0,1.0,35.0,867.53,33455.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,342.64,15.0,1.0,0,1,1.0,3.58351893845611,6.766802127398923,0.0,0,0.0
138,대조,0,22.0,5.0,412.9,232.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,244.34,4.0,22.0,0,1,22.0,1.791759469228055,6.025624398754687,0.0,0,1.0
139,대조,0,4.0,18.0,590.4,27723.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,228.44,9.0,4.0,0,1,4.0,2.9444389791664403,6.382492607418377,0.0,0,0.0
140,대조,0,7.0,18.0,315.81,182.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,46.99,2.0,7.0,0,1,7.0,2.9444389791664403,5.758302225098651,0.0,0,2.0
145,대조,0,4.0,7.0,181.36,89.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,33.66,2.0,4.0,0,1,4.0,2.0794415416798357,5.205982755345241,0.0,0,1.0
161,대조,0,1.0,9.0,108.55,50.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,229.26,10.0,1.0,0,1,1.0,2.302585092994046,4.696381066041475,0.0,0,0.0
162,대조,0,4.0,10.0,456.56,156.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,35.160000000000004,2.0,4.0,0,1,4.0,2.3978952727983707,6.125908023657472,0.0,0,1.0
164,대조,0,4.0,11.0,515.24,291.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,179.39000000000001,7.0,4.0,0,1,4.0,2.4849066497880004,6.2465717736275845,0.0,0,0.0
166,대조,0,2.0,15.0,332.78000000000003,159.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,91.29,5.0,2.0,0,1,2.0,2.772588722239781,5.810482093315257,0.0,0,0.0
181,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,134.06,2.0,90.0,0,1,90.0,0.0,0.0,0.0,0,2.0
187,대조,0,15.0,5.0,67.43,37.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,15.0,1.791759469228055,4.225811324964407,0.0,0,2.0
200,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,0.0
205,대조,0,13.0,13.0,438.33,156.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,263.13,13.0,13.0,0,1,13.0,2.6390573296152584,6.085250839112145,0.0,0,0.0
211,대조,0,15.0,3.0,109.02,83.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,64.2,2.0,15.0,0,1,15.0,1.3862943611198906,4.700662167447312,0.0,0,0.0
215,대조,0,2.0,21.0,280.09,167.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.36,5.0,2.0,0,1,2.0,3.091042453358316,5.63867490275106,0.0,0,0.0
220,대조,0,2.0,14.0,456.15,25025.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,111.94,5.0,2.0,0,1,2.0,2.70805020110221,6.1250115646104355,0.0,0,0.0
227,대조,0,3.0,17.0,97.06,103.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,69.51,7.0,3.0,0,1,3.0,2.8903717578961645,4.585579536223087,0.0,0,0.0
228,대조,0,1.0,12.0,933.29,13132.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.84,2.0,1.0,0,1,1.0,2.5649493574615367,6.8397868825413735,0.0,0,0.0
236,대조,0,51.0,3.0,76.15,29.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,58.830000000000005,2.0,51.0,0,1,51.0,1.3862943611198906,4.34575157880917,0.0,0,2.0
248,대조,0,46.0,1.0,185.69,98.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,189.56,1.0,46.0,0,1,46.0,0.6931471805599453,5.229449487249236,0.0,0,1.0
261,대조,0,9.0,1.0,15.0,5557.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,9.0,0.6931471805599453,2.772588722239781,0.0,0,0.0
264,대조,0,5.0,7.0,241.95000000000002,121.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,124.96,4.0,5.0,0,1,5.0,2.0794415416798357,5.492855660851912,0.0,0,0.0
265,대조,0,7.0,10.0,919.0600000000001,491.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,59.93,3.0,7.0,0,1,7.0,2.3978952727983707,6.824438885307829,0.0,0,0.0
266,대조,0,23.0,8.0,432.0,15077.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.989999999999995,3.0,23.0,0,1,23.0,2.1972245773362196,6.07073772800249,0.0,0,0.0
273,대조,0,2.0,23.0,403.35,131.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.36,1.0,2.0,0,1,2.0,3.1780538303479458,6.0022808395418314,0.0,0,0.0
286,대조,0,4.0,6.0,224.68,115.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,19.8,1.0,4.0,0,1,4.0,1.9459101490553132,5.419118066693741,0.0,0,1.0
291,대조,0,23.0,11.0,525.5600000000001,354.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,253.86,9.0,23.0,0,1,23.0,2.4849066497880004,6.26636528519503,0.0,0,0.0
301,대조,0,1.0,11.0,1066.44,421.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,320.52,4.0,1.0,0,1,1.0,2.4849066497880004,6.973018537434165,0.0,0,0.0
308,대조,0,11.0,9.0,174.37,52.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,130.41,8.0,11.0,0,1,11.0,2.302585092994046,5.166898027681201,0.0,0,0.0
314,대조,0,56.0,5.0,182.65,144.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,151.38,1.0,56.0,0,1,56.0,1.791759469228055,5.213031772265676,0.0,0,0.0
318,대조,0,3.0,13.0,165.44,116.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,60.87,11.0,3.0,0,1,3.0,2.6390573296152584,5.11463488411474,0.0,0,1.0
343,대조,0,4.0,11.0,271.37,126.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,137.15,5.0,4.0,0,1,4.0,2.4849066497880004,5.607161436051776,0.0,0,0.0
348,대조,0,1.0,23.0,347.7,225.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,127.69,4.0,1.0,0,1,1.0,3.1780538303479458,5.854211953681605,0.0,0,0.0
356,대조,0,6.0,20.0,260.3,39658.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,136.13,8.0,6.0,0,1,6.0,3.044522437723423,5.565669172526567,0.0,0,0.0
358,대조,0,4.0,34.0,1922.1100000000001,736.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,647.3,16.0,4.0,0,1,4.0,3.5553480614894135,7.561698946240883,0.0,0,0.0
362,대조,0,7.0,13.0,447.14,12278.0,0.0,0.0,2.0,1.0,1,0.0,0.0,0.0,138.9,3.0,7.0,0,1,7.0,2.6390573296152584,6.1051056835970305,0.0,1,1.0
364,대조,0,3.0,18.0,525.45,235.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,20.62,1.0,3.0,0,1,3.0,2.9444389791664403,6.266156360302769,0.0,0,3.0
369,대조,0,3.0,6.0,284.09000000000003,154.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,119.66,2.0,3.0,0,1,3.0,1.9459101490553132,5.6528049198913335,0.0,0,0.0
370,대조,0,1.0,7.0,173.81,81.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,427.28,16.0,1.0,0,1,1.0,2.0794415416798357,5.163699669823092,0.0,0,0.0
374,대조,0,6.0,26.0,1643.1100000000001,8629.0,3.0,7.56,0.0,3.0,0,0.0,0.0,0.0,405.48,7.0,6.0,0,1,6.0,3.295836866004329,7.404954483353422,0.0046010309717547816,0,3.0
381,대조,0,1.0,9.0,336.71,94.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,83.94,6.0,1.0,0,1,1.0,2.302585092994046,5.822187539034823,0.0,0,2.0
391,대조,0,2.0,2.0,167.39000000000001,124.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,339.55,10.0,2.0,0,1,2.0,1.0986122886681098,5.126282717622217,0.0,0,0.0
394,대조,0,5.0,14.0,333.3,121.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,84.75,3.0,5.0,0,1,5.0,2.70805020110221,5.812038793426053,0.0,0,0.0
398,대조,0,3.0,16.0,309.49,208.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,65.19,6.0,3.0,0,1,3.0,2.833213344056216,5.738151694735743,0.0,0,0.0
400,대조,0,1.0,47.0,2892.7,88262.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,835.66,13.0,1.0,0,1,1.0,3.871201010907891,7.970291239067556,0.0,0,0.0
403,대조,0,15.0,2.0,82.7,27.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,8.34,1.0,15.0,0,1,15.0,1.0986122886681098,4.4272389774954295,0.0,0,1.0
405,대조,0,3.0,12.0,425.31,57626.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,130.28,4.0,3.0,0,1,3.0,2.5649493574615367,6.055166781154964,0.0,0,2.0
412,대조,0,1.0,20.0,359.5,243.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,94.83,5.0,1.0,0,1,1.0,3.044522437723423,5.887491956725004,0.0,0,0.0
419,대조,0,18.0,14.0,487.56,10680.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,55.64,3.0,18.0,0,1,18.0,2.70805020110221,6.191462288914879,0.0,0,0.0
430,대조,0,7.0,1.0,29.97,12.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,24.99,1.0,7.0,0,1,7.0,0.6931471805599453,3.4330189939851112,0.0,0,1.0
432,대조,0,8.0,28.0,514.27,277.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,247.0,15.0,8.0,0,1,8.0,3.367295829986474,6.2446910351259275,0.0,0,1.0
433,대조,0,14.0,7.0,61.16,39.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,10.66,1.0,14.0,0,1,14.0,2.0794415416798357,4.129711706059392,0.0,0,1.0
436,대조,0,31.0,4.0,199.3,85.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,265.14,2.0,31.0,0,1,31.0,1.6094379124341003,5.299816242671772,0.0,0,0.0
438,대조,0,4.0,9.0,352.39,135.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,271.94,5.0,4.0,0,1,4.0,2.302585092994046,5.86757226293742,0.0,0,0.0
439,대조,0,43.0,3.0,47.01,9.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,43.0,1.3862943611198906,3.8714093225428488,0.0,0,1.0
441,대조,0,11.0,14.0,303.81,136.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,128.75,5.0,11.0,0,1,11.0,2.70805020110221,5.719688631673257,0.0,0,0.0
450,대조,0,1.0,9.0,207.49,121.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,74.92,2.0,1.0,0,1,1.0,2.302585092994046,5.339891078457965,0.0,0,0.0
462,대조,0,1.0,11.0,170.23,76.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,56.02,4.0,1.0,0,1,1.0,2.4849066497880004,5.14300768200088,0.0,0,0.0
472,대조,0,4.0,10.0,834.43,298.0,1.0,2.29,0.0,0.0,0,0.0,0.0,0.0,287.06,4.0,4.0,0,1,4.0,2.3978952727983707,6.727946562359159,0.002744388384885491,0,0.0
476,대조,0,8.0,1.0,50.58,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,196.48,3.0,8.0,0,1,8.0,0.6931471805599453,3.9431340004531985,0.0,0,0.0
480,대조,0,6.0,5.0,128.08,41.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,380.42,7.0,6.0,0,1,6.0,1.791759469228055,4.860432367183761,0.0,0,3.0
481,대조,0,43.0,3.0,137.85,63.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,45.43,1.0,43.0,0,1,43.0,1.3862943611198906,4.933394213752808,0.0,0,1.0
482,대조,0,7.0,13.0,276.4,119.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,74.02,2.0,7.0,0,1,7.0,2.6390573296152584,5.625460507880731,0.0,0,0.0
483,대조,0,13.0,14.0,231.58,117.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,7.77,3.0,13.0,0,1,13.0,2.70805020110221,5.4492342518648975,0.0,0,1.0
485,대조,0,18.0,23.0,691.44,101262.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,222.08,10.0,18.0,0,1,18.0,3.1780538303479458,6.540221591708529,0.0,0,0.0
495,대조,0,8.0,17.0,587.89,226.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,162.34,5.0,8.0,0,1,8.0,2.8903717578961645,6.378239408994666,0.0,0,2.0
498,대조,0,1.0,7.0,204.9,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,322.02,17.0,1.0,0,1,1.0,2.0794415416798357,5.327390614033744,0.0,0,0.0
502,대조,0,22.0,7.0,192.47,82.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,200.09,6.0,22.0,0,1,22.0,2.0794415416798357,5.265122461690396,0.0,0,0.0
511,대조,0,1.0,43.0,823.75,39373.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,317.6,25.0,1.0,0,1,1.0,3.784189633918261,6.715080310108691,0.0,0,2.0
515,대조,0,13.0,15.0,666.32,379.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.03,3.0,13.0,0,1,13.0,2.772588722239781,6.503269690987473,0.0,0,0.0
519,대조,0,10.0,6.0,126.34,56.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,49.629999999999995,1.0,10.0,0,1,10.0,1.9459101490553132,4.846860674588879,0.0,0,1.0
520,대조,0,3.0,14.0,266.25,164.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,80.93,6.0,3.0,0,1,3.0,2.70805020110221,5.588184549905154,0.0,0,0.0
523,대조,0,7.0,4.0,171.65,14099.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,155.27,8.0,7.0,0,1,7.0,1.6094379124341003,5.1512664238360015,0.0,0,0.0
529,대조,0,9.0,7.0,291.57,160.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,47.58,1.0,9.0,0,1,9.0,2.0794415416798357,5.678703954279664,0.0,0,2.0
541,대조,0,3.0,10.0,280.66,120.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,92.83,3.0,3.0,0,1,3.0,2.3978952727983707,5.640700669769904,0.0,0,0.0
542,대조,0,6.0,17.0,319.48,12074.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,120.19,6.0,6.0,0,1,6.0,2.8903717578961645,5.769819871917508,0.0,0,0.0
549,대조,0,42.0,5.0,149.3,65.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.11,1.0,42.0,0,1,42.0,1.791759469228055,5.012633296758929,0.0,0,0.0
562,대조,0,8.0,10.0,409.15,30418.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,124.22,2.0,8.0,0,1,8.0,2.3978952727983707,6.016522946448759,0.0,0,1.0
563,대조,0,7.0,17.0,777.53,45315.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,81.88000000000001,5.0,7.0,0,1,7.0,2.8903717578961645,6.657407526177046,0.0,0,0.0
566,대조,0,9.0,13.0,140.75,19002.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,60.63,6.0,9.0,0,1,9.0,2.6390573296152584,4.954064942607862,0.0,0,0.0
572,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,2.0
577,대조,0,10.0,9.0,627.99,273.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,206.65,1.0,10.0,0,1,10.0,2.302585092994046,6.44411535832287,0.0,0,0.0
578,대조,0,2.0,14.0,353.68,140.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,73.18,7.0,2.0,0,1,2.0,2.70805020110221,5.871215974511807,0.0,0,1.0
604,대조,0,3.0,4.0,192.62,66.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,75.21,1.0,3.0,0,1,3.0,1.6094379124341003,5.265897475291926,0.0,0,1.0
609,대조,0,10.0,11.0,128.6,64.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,181.96,11.0,10.0,0,1,10.0,2.4849066497880004,4.864452783918174,0.0,0,2.0
621,대조,0,6.0,12.0,372.67,116.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,152.78,7.0,6.0,0,1,6.0,2.5649493574615367,5.923373054970863,0.0,0,0.0
632,대조,0,3.0,10.0,310.33,129.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,145.42000000000002,4.0,3.0,0,1,3.0,2.3978952727983707,5.7408534428653,0.0,0,0.0
633,대조,0,1.0,32.0,732.88,45918.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,70.69,4.0,1.0,0,1,1.0,3.4965075614664802,6.598345527510519,0.0,0,0.0
635,대조,0,84.0,2.0,15.43,10.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,84.0,0,0,84.0,1.0986122886681098,2.799108932049177,0.0,0,1.0
639,대조,0,5.0,9.0,182.84,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,120.9,9.0,5.0,0,1,5.0,2.302585092994046,5.2140658141004455,0.0,0,0.0
646,대조,0,24.0,4.0,112.19,8488.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,104.63,2.0,24.0,0,1,24.0,1.6094379124341003,4.729067822644328,0.0,0,0.0
654,대조,0,5.0,18.0,275.7,140.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,167.13,10.0,5.0,0,1,5.0,2.9444389791664403,5.62293388679288,0.0,0,2.0
656,대조,0,18.0,12.0,714.04,307.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,405.33,7.0,18.0,0,1,18.0,2.5649493574615367,6.572338485185141,0.0,0,0.0
662,대조,0,22.0,3.0,103.45,31.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.37,1.0,22.0,0,1,22.0,1.3862943611198906,4.648708488002574,0.0,0,0.0
665,대조,0,29.0,4.0,53.74,21.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,4.79,1.0,29.0,0,1,29.0,1.6094379124341003,4.002594703612533,0.0,0,1.0
669,처치,1,3.0,17.0,1490.5,452.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,437.93,6.0,3.0,0,1,3.0,2.8903717578961645,7.3075376039548035,0.0,0,2.0
670,대조,0,1.0,22.0,632.37,36205.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,155.75,9.0,1.0,0,1,1.0,3.1354942159291497,6.4510547695474285,0.0,0,2.0
672,대조,0,4.0,15.0,215.85,131.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,78.69,5.0,4.0,0,1,4.0,2.772588722239781,5.379205870281376,0.0,0,0.0
682,대조,0,40.0,1.0,30.35,12757.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,459.78000000000003,13.0,40.0,0,1,40.0,0.6931471805599453,3.4452142670789296,0.0,0,2.0
685,대조,0,9.0,16.0,529.46,11874.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,388.57,18.0,9.0,0,1,9.0,2.833213344056216,6.273744554645768,0.0,0,0.0
687,대조,0,19.0,6.0,566.38,252.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,19.0,1.9459101490553132,6.34102927325157,0.0,0,1.0
688,대조,0,12.0,9.0,948.58,309.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,365.59000000000003,2.0,12.0,0,1,12.0,2.302585092994046,6.856019781574083,0.0,0,0.0
691,대조,0,2.0,7.0,339.81,146.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,204.47,4.0,2.0,0,1,2.0,2.0794415416798357,5.831325137247676,0.0,0,2.0
696,대조,0,1.0,57.0,2366.87,179766.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,995.15,20.0,1.0,0,1,1.0,4.060443010546419,7.769746095848261,0.0,0,0.0
697,대조,0,4.0,15.0,484.66,37219.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.15,2.0,4.0,0,1,4.0,2.772588722239781,6.185508790596917,0.0,0,0.0
700,대조,0,38.0,8.0,909.51,427.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,38.0,2.1972245773362196,6.8140048820837364,0.0,0,1.0
706,대조,0,5.0,17.0,606.57,249.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,249.13,6.0,5.0,0,1,5.0,2.8903717578961645,6.409467394914108,0.0,0,2.0
716,대조,0,2.0,20.0,345.94,9879.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,85.85,7.0,2.0,0,1,2.0,3.044522437723423,5.849151854333263,0.0,0,0.0
720,대조,0,9.0,10.0,213.9,56.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,137.24,5.0,9.0,0,1,9.0,2.3978952727983707,5.370172803648464,0.0,0,1.0
726,대조,0,12.0,13.0,387.25,183.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,278.69,6.0,12.0,0,1,12.0,2.6390573296152584,5.961649462028796,0.0,0,0.0
729,대조,0,5.0,4.0,227.14000000000001,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,5.0,1.6094379124341003,5.429959475599752,0.0,0,0.0
730,대조,0,1.0,15.0,181.27,72.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,50.06,5.0,1.0,0,1,1.0,2.772588722239781,5.205489104236842,0.0,0,1.0
733,대조,0,15.0,10.0,465.98,266.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,122.12,5.0,15.0,0,1,15.0,2.3978952727983707,6.146286430199352,0.0,0,0.0
734,대조,0,4.0,8.0,112.08,29.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,148.14,9.0,4.0,0,1,4.0,2.1972245773362196,4.72809553282539,0.0,0,0.0
737,대조,0,9.0,2.0,19.78,11.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,160.79,2.0,9.0,0,1,9.0,1.0986122886681098,3.0339909856710814,0.0,0,1.0
748,대조,0,2.0,1.0,7.57,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,73.11,3.0,2.0,0,1,2.0,0.6931471805599453,2.1482677326096886,0.0,0,0.0
