household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c
462,대조,0,5.0,12.0,223.26,86.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,64.19,4.0,5.0,0,1,5.0,2.5649493574615367,5.412806093032734,0.0,0,1.0
475,대조,0,2.0,7.0,156.33,39.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,28.49,1.0,2.0,0,1,2.0,2.0794415416798357,5.058345510252332,0.0,0,1.0
479,대조,0,74.0,2.0,170.78,104.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,58.49,10.0,74.0,0,1,74.0,1.0986122886681098,5.146214588338078,0.0,0,2.0
480,대조,0,12.0,14.0,468.47,44333.0,6.0,21.07,0.0,4.0,0,6.49,2.0,2.0,185.29,4.0,12.0,1,1,12.0,2.70805020110221,6.15160439884319,0.04497619911627212,0,4.0
481,대조,0,27.0,1.0,43.769999999999996,34.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,117.08,3.0,27.0,0,1,27.0,0.6931471805599453,3.801538272252874,0.0,0,1.0
485,처치,1,1.0,23.0,646.12,88797.0,0.0,0.0,0.0,0.0,1,14.08,9.0,6.0,460.44,8.0,1.0,1,1,1.0,3.1780538303479458,6.472531748709697,0.0,0,0.0
489,대조,0,1.0,51.0,995.72,120706.0,2.0,5.1899999999999995,0.0,6.0,1,1.0,1.0,1.0,417.73,24.0,1.0,1,1,1.0,3.9512437185814275,6.904469887990608,0.0052123086811553445,0,6.0
507,대조,0,28.0,6.0,119.61,55.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,19.07,3.0,28.0,0,1,28.0,1.9459101490553132,4.792562199595151,0.0,0,1.0
508,대조,0,5.0,4.0,60.22,36.0,0.0,0.0,0.0,1.0,0,5.38,2.0,1.0,110.42999999999999,2.0,5.0,1,1,5.0,1.6094379124341003,4.114473933517266,0.0,0,1.0
519,대조,0,24.0,2.0,46.35,20.0,1.0,3.19,0.0,1.0,0,0.0,0.0,0.0,6.96,2.0,24.0,0,1,24.0,1.0986122886681098,3.8575668196320874,0.06882416396979503,0,1.0
529,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,2.0
530,대조,0,17.0,5.0,183.25,77.0,1.0,7.98,0.0,1.0,0,0.0,0.0,0.0,52.39,2.0,17.0,0,1,17.0,1.791759469228055,5.216293531069446,0.04354706684856753,0,1.0
533,대조,0,4.0,9.0,253.93,133.0,5.0,12.67,0.0,2.0,0,3.0,1.0,1.0,116.29,2.0,4.0,1,1,4.0,2.302585092994046,5.540988997669792,0.049895640530854955,0,2.0
536,대조,0,22.0,11.0,165.88,102.0,2.0,5.58,0.0,4.0,0,0.0,0.0,0.0,4.6899999999999995,2.0,22.0,0,1,22.0,2.4849066497880004,5.117274991252462,0.03363877501808536,0,4.0
537,대조,0,14.0,2.0,41.59,14.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,124.71000000000001,5.0,14.0,0,1,14.0,1.0986122886681098,3.751619483935122,0.0,0,1.0
541,대조,0,14.0,7.0,248.99,109.0,1.0,2.69,0.0,1.0,0,0.0,0.0,0.0,72.19,3.0,14.0,0,1,14.0,2.0794415416798357,5.521420917062225,0.010803646732800513,0,1.0
563,대조,0,2.0,9.0,284.82,32636.0,2.0,6.28,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,2.0,2.302585092994046,5.6553622420536485,0.0220490134119795,0,1.0
566,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,1.0
567,대조,0,2.0,64.0,861.37,7776.0,1.0,3.0,0.0,3.0,1,0.0,0.0,0.0,216.61,10.0,2.0,0,1,2.0,4.174387269895637,6.759684412907734,0.0034828238735967122,0,3.0
570,대조,0,46.0,6.0,265.61,119.0,2.0,5.28,0.0,1.0,0,0.0,0.0,0.0,7.67,1.0,46.0,0,1,46.0,1.9459101490553132,5.585786916418494,0.019878769624637627,0,1.0
572,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,2.0
573,대조,0,4.0,9.0,180.7,74.0,2.0,6.98,0.0,3.0,0,0.0,0.0,0.0,12.27,1.0,4.0,0,1,4.0,2.302585092994046,5.202356975402125,0.03862755949086885,0,3.0
577,대조,0,16.0,5.0,705.29,275.0,10.0,29.09,1.0,1.0,0,10.58,4.0,3.0,398.39,3.0,16.0,1,1,16.0,1.791759469228055,6.5600259180249685,0.041245445136043335,1,1.0
580,대조,0,2.0,14.0,189.74,56.0,2.0,8.370000000000001,0.0,2.0,0,2.5,1.0,1.0,74.37,8.0,2.0,1,1,2.0,2.70805020110221,5.250911244150767,0.04411299673237062,0,2.0
581,대조,0,1.0,26.0,556.05,290.0,6.0,14.549999999999999,0.0,3.0,0,0.0,0.0,0.0,261.35,11.0,1.0,0,1,1.0,3.295836866004329,6.322655002505326,0.02616671162665228,0,3.0
584,대조,0,89.0,1.0,20.0,9305.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,89.0,0,0,89.0,0.6931471805599453,3.044522437723423,0.0,0,1.0
597,대조,0,1.0,20.0,811.35,317.0,6.0,16.87,0.0,3.0,1,2.69,1.0,1.0,160.12,1.0,1.0,1,1,1.0,3.044522437723423,6.6999312817757595,0.020792506316632774,0,3.0
604,대조,0,5.0,8.0,233.0,91.0,8.0,26.93,0.0,1.0,0,6.0,3.0,2.0,116.96000000000001,3.0,5.0,1,1,5.0,2.1972245773362196,5.455321115357702,0.1155793991416309,0,1.0
606,대조,0,11.0,12.0,477.45,206.0,5.0,12.23,0.0,3.0,1,2.5,1.0,1.0,130.38,6.0,11.0,1,1,11.0,2.5649493574615367,6.170551712225272,0.02561524766991308,0,3.0
612,대조,0,3.0,30.0,816.65,80992.0,4.0,12.07,0.0,3.0,0,9.19,4.0,4.0,340.16,13.0,3.0,1,1,3.0,3.4339872044851463,6.7064343721784,0.014779893467213617,0,3.0
634,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,3.0
635,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.5,1.0,1.0,51.02,3.0,90.0,1,1,90.0,0.0,0.0,0.0,0,1.0
650,대조,0,27.0,2.0,8.85,4.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,6.37,2.0,27.0,0,1,27.0,1.0986122886681098,2.2874714551839976,0.0,0,4.0
653,대조,0,2.0,23.0,1614.34,52672.0,4.0,7.0,0.0,8.0,0,5.38,2.0,1.0,490.21,5.0,2.0,1,1,2.0,3.1780538303479458,7.387300739814991,0.004336137368831845,0,6.0
654,대조,0,2.0,33.0,412.11,190.0,2.0,8.379999999999999,0.0,2.0,0,5.96,4.0,3.0,97.96000000000001,10.0,2.0,1,1,2.0,3.5263605246161616,6.023713901323479,0.020334376744073183,0,2.0
665,대조,0,9.0,2.0,16.63,8.0,0.0,0.0,0.0,1.0,0,5.99,1.0,1.0,24.03,1.0,9.0,1,1,9.0,1.0986122886681098,2.869601996409779,0.0,0,1.0
672,대조,0,8.0,11.0,207.27,136.0,1.0,4.76,0.0,1.0,1,4.0,2.0,2.0,189.17000000000002,7.0,8.0,1,1,8.0,2.4849066497880004,5.338835314850925,0.022965214454576156,0,1.0
675,대조,0,4.0,36.0,651.82,47840.0,11.0,36.61,0.0,3.0,1,7.69,3.0,3.0,246.65,10.0,4.0,1,1,4.0,3.6109179126442243,6.481301440435488,0.05616581264766346,0,3.0
681,대조,0,13.0,11.0,426.21,24053.0,2.0,4.98,0.0,5.0,0,0.0,0.0,0.0,136.87,3.0,13.0,0,1,13.0,2.4849066497880004,6.057275695611716,0.011684380938973747,0,5.0
688,대조,0,58.0,3.0,181.8,55.0,0.0,0.0,0.0,3.0,1,2.5,1.0,1.0,219.9,1.0,58.0,1,1,58.0,1.3862943611198906,5.20839265902005,0.0,0,3.0
694,대조,0,9.0,4.0,75.87,33.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,103.23,9.0,9.0,0,1,9.0,1.6094379124341003,4.34211568336104,0.0,0,2.0
698,대조,0,2.0,9.0,157.77,92.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,56.17,3.0,2.0,0,1,2.0,2.302585092994046,5.06745661408942,0.0,0,3.0
700,대조,0,7.0,1.0,20.67,2.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,642.96,4.0,7.0,0,1,7.0,0.6931471805599453,3.075928815548268,0.0,0,2.0
716,대조,0,39.0,6.0,103.52,40.0,1.0,3.0,0.0,1.0,1,2.5,1.0,1.0,61.29,3.0,39.0,1,1,39.0,1.9459101490553132,4.649378440652412,0.028979907264296754,0,1.0
727,대조,0,3.0,22.0,740.36,360.0,7.0,24.17,0.0,3.0,0,3.0,3.0,1.0,137.28,4.0,3.0,1,1,3.0,3.1354942159291497,6.608486337278436,0.032646280188016644,0,3.0
729,대조,0,27.0,1.0,13.09,7.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,168.22,4.0,27.0,0,1,27.0,0.6931471805599453,2.645465325910589,0.0,0,1.0
730,대조,0,5.0,12.0,98.87,40.0,1.0,1.67,0.0,1.0,0,0.0,0.0,0.0,76.19,10.0,5.0,0,1,5.0,2.5649493574615367,4.603869340255043,0.016890866794781023,0,1.0
737,대조,0,8.0,9.0,286.48,12179.0,0.0,0.0,0.0,1.0,0,13.17,7.0,5.0,169.72,5.0,8.0,1,1,8.0,2.302585092994046,5.661153292600242,0.0,0,1.0
738,대조,0,11.0,8.0,346.0,180.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,11.0,2.1972245773362196,5.849324779946859,0.0,0,5.0
741,대조,0,1.0,15.0,439.75,23355.0,7.0,29.48,0.0,2.0,1,0.0,0.0,0.0,187.85999999999999,5.0,1.0,0,1,1.0,2.772588722239781,6.08847782127798,0.0670380898237635,0,2.0
743,대조,0,10.0,14.0,178.92,93.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,37.46,4.0,10.0,0,1,10.0,2.70805020110221,5.19251230765106,0.0,0,2.0
754,대조,0,3.0,5.0,153.31,73.0,2.0,5.1899999999999995,0.0,4.0,0,0.0,0.0,0.0,103.10000000000001,2.0,3.0,0,1,3.0,1.791759469228055,5.038963566083114,0.0338529776270302,0,4.0
757,대조,0,17.0,5.0,189.94,64.0,1.0,2.0,0.0,1.0,0,2.49,1.0,1.0,143.5,2.0,17.0,1,1,17.0,1.791759469228055,5.251959242569887,0.010529640939243972,0,1.0
