household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c
25,대조,0,2.0,11.0,415.38,151.0,0.0,0.0,0.0,0.0,1,1.49,1.0,1.0,175.77,5.0,2.0,1,1,2.0,2.4849066497880004,6.031598304847628,0.0,0,0.0
26,대조,0,12.0,11.0,193.49,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,153.78,5.0,12.0,0,1,12.0,2.4849066497880004,5.270380747855014,0.0,0,0.0
28,대조,0,3.0,27.0,396.1,126.0,9.0,24.87,0.0,0.0,0,7.5,3.0,3.0,209.36,11.0,3.0,1,1,3.0,3.332204510175204,5.984188138137206,0.06278717495581923,0,0.0
29,대조,0,5.0,12.0,360.34000000000003,205.0,4.0,10.0,0.0,0.0,0,31.96,12.0,11.0,260.82,14.0,5.0,1,1,5.0,2.5649493574615367,5.889819343345781,0.027751567963589942,0,0.0
31,대조,0,34.0,2.0,198.74,16645.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,127.71000000000001,3.0,34.0,0,1,34.0,1.0986122886681098,5.297016520814989,0.0,0,0.0
36,대조,0,15.0,15.0,623.83,8702.0,2.0,5.18,0.0,0.0,0,0.0,0.0,0.0,90.23,10.0,15.0,0,1,15.0,2.772588722239781,6.437479612737692,0.008303544234807558,0,0.0
37,대조,0,9.0,8.0,277.33,19726.0,0.0,0.0,0.0,0.0,0,2.99,1.0,1.0,439.11,7.0,9.0,1,1,9.0,2.1972245773362196,5.628807460063128,0.0,0,0.0
40,대조,0,1.0,59.0,1685.99,117559.0,2.0,9.870000000000001,0.0,0.0,1,3.18,2.0,1.0,1163.89,39.0,1.0,1,1,1.0,4.0943445622221,7.4307011548461235,0.005854127248678819,0,0.0
41,대조,0,2.0,6.0,205.75,96.0,2.0,3.65,0.0,0.0,0,0.0,0.0,0.0,198.85,8.0,2.0,0,1,2.0,1.9459101490553132,5.3315103339038,0.017739975698663427,0,0.0
42,대조,0,5.0,13.0,351.38,221.0,4.0,5.27,0.0,0.0,1,0.0,0.0,0.0,193.8,10.0,5.0,0,1,5.0,2.6390573296152584,5.864710138762483,0.014998007854744151,0,0.0
43,대조,0,2.0,14.0,74.36,1173.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,255.82,22.0,2.0,0,1,2.0,2.70805020110221,4.3222766302681075,0.0,0,0.0
45,대조,0,1.0,18.0,249.55,96.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,86.04,8.0,1.0,0,1,1.0,2.9444389791664403,5.523658501405734,0.0,0,0.0
46,대조,0,6.0,10.0,740.91,301.0,3.0,6.0,0.0,0.0,1,7.0,3.0,2.0,907.5600000000001,13.0,6.0,1,1,6.0,2.3978952727983707,6.609227942010153,0.008098149572822611,0,0.0
47,대조,0,1.0,18.0,314.46,120.0,7.0,19.17,0.0,0.0,0,0.0,0.0,0.0,191.79000000000002,7.0,1.0,0,1,1.0,2.9444389791664403,5.754031891059328,0.06096164854035491,0,0.0
48,대조,0,8.0,4.0,33.75,18.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,0,0,8.0,1.6094379124341003,3.548179572010801,0.0,0,0.0
49,대조,0,3.0,9.0,458.84000000000003,66428.0,1.0,2.5,0.0,0.0,1,5.38,2.0,2.0,762.13,14.0,3.0,1,1,3.0,2.302585092994046,6.13087860289066,0.005448522360735768,0,0.0
51,대조,0,1.0,7.0,278.92,116.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,253.9,9.0,1.0,0,1,1.0,2.0794415416798357,5.634503848059433,0.0,0,0.0
52,대조,0,2.0,21.0,451.27,9962.0,5.0,17.73,0.0,0.0,1,16.16,4.0,3.0,389.55,8.0,2.0,1,1,2.0,3.091042453358316,6.114279346625388,0.039289117379839124,0,0.0
55,대조,0,2.0,22.0,302.91,64.0,1.0,2.99,0.0,0.0,1,7.49,3.0,3.0,113.25,16.0,2.0,1,1,2.0,3.1354942159291497,5.716731604942411,0.009870918754745633,0,0.0
56,대조,0,2.0,36.0,984.91,445.0,7.0,18.12,0.0,0.0,1,36.230000000000004,16.0,12.0,871.5600000000001,20.0,2.0,1,1,2.0,3.6109179126442243,6.893565072546089,0.01839762008711456,0,0.0
57,대조,0,2.0,27.0,350.67,22839.0,1.0,1.5,0.0,0.0,1,4.5,3.0,2.0,729.57,27.0,2.0,1,1,2.0,3.332204510175204,5.862693235870121,0.004277525879031568,0,0.0
58,대조,0,4.0,41.0,1494.45,203170.0,15.0,40.75,0.0,0.0,1,6.37,3.0,2.0,912.71,25.0,4.0,1,1,4.0,3.7376696182833684,7.31018244387685,0.027267556626183544,0,0.0
64,대조,0,2.0,25.0,289.9,167.0,0.0,0.0,0.0,0.0,0,8.07,4.0,4.0,309.06,31.0,2.0,1,1,2.0,3.258096538021482,5.672979565501156,0.0,0,0.0
65,대조,0,4.0,12.0,186.14,58.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,227.26,10.0,4.0,0,1,4.0,2.5649493574615367,5.231856999847767,0.005372300419039433,0,0.0
67,대조,0,1.0,25.0,1203.1200000000001,516.0,5.0,20.02,0.0,0.0,1,17.23,10.0,5.0,840.23,17.0,1.0,1,1,1.0,3.258096538021482,7.093504288676351,0.016640069153534144,0,0.0
69,대조,0,6.0,12.0,702.59,323.0,5.0,14.66,0.0,0.0,0,13.78,6.0,4.0,1170.65,16.0,6.0,1,1,6.0,2.5649493574615367,6.556195800141595,0.020865654222234874,0,0.0
71,대조,0,17.0,16.0,674.96,11753.0,1.0,3.0,0.0,0.0,1,0.0,0.0,0.0,113.66,5.0,17.0,0,1,17.0,2.833213344056216,6.516133902694623,0.004444707834538343,0,0.0
72,대조,0,4.0,16.0,791.62,20157.0,5.0,15.49,0.0,0.0,0,13.23,6.0,5.0,620.42,12.0,4.0,1,1,4.0,2.833213344056216,6.675343913847011,0.01956746924029206,0,0.0
73,대조,0,6.0,29.0,323.73,31267.0,1.0,3.19,0.0,0.0,0,0.0,0.0,0.0,436.23,21.0,6.0,0,1,6.0,3.4011973816621555,5.782994067818966,0.009853890587835541,0,0.0
74,대조,0,7.0,21.0,343.58,226.0,2.0,5.5,0.0,0.0,1,0.0,0.0,0.0,199.23,11.0,7.0,0,1,7.0,3.091042453358316,5.84232628410426,0.01600791664241225,0,0.0
77,대조,0,5.0,9.0,526.25,233.0,1.0,1.49,0.0,0.0,1,1.49,1.0,1.0,101.63,3.0,5.0,1,1,5.0,2.302585092994046,6.267674819358884,0.002831353919239905,0,0.0
78,대조,0,4.0,26.0,230.31,129.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,205.92000000000002,20.0,4.0,0,1,4.0,3.295836866004329,5.44375880219821,0.0,0,0.0
79,대조,0,3.0,19.0,326.92,134.0,0.0,0.0,0.0,0.0,0,3.0,2.0,1.0,530.8100000000001,20.0,3.0,1,1,3.0,2.995732273553991,5.792769676196082,0.0,0,0.0
80,대조,0,15.0,8.0,235.7,17640.0,4.0,10.870000000000001,0.0,0.0,1,5.5,2.0,2.0,160.47,7.0,15.0,1,1,15.0,2.1972245773362196,5.466793516519938,0.04611794654221468,0,0.0
81,대조,0,5.0,30.0,1594.97,850.0,2.0,2.38,0.0,0.0,0,3.84,2.0,2.0,641.25,14.0,5.0,1,1,5.0,3.4339872044851463,7.375236980840607,0.0014921910756942136,0,0.0
86,대조,0,16.0,8.0,445.97,15130.0,0.0,0.0,0.0,0.0,1,8.55,4.0,3.0,711.97,5.0,16.0,1,1,16.0,2.1972245773362196,6.102491478267358,0.0,0,0.0
88,대조,0,2.0,32.0,1864.07,8159.0,6.0,10.86,0.0,0.0,0,13.48,5.0,5.0,843.42,16.0,2.0,1,1,2.0,3.4965075614664802,7.531053864885616,0.005825961471403971,0,0.0
91,대조,0,13.0,2.0,38.11,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,13.0,1.0986122886681098,3.666378188767423,0.0,0,0.0
92,대조,0,6.0,8.0,208.19,114.0,0.0,0.0,0.0,0.0,0,5.0,2.0,2.0,136.69,9.0,6.0,1,1,6.0,2.1972245773362196,5.343242929901029,0.0,0,0.0
95,대조,0,3.0,40.0,891.91,33324.0,1.0,5.0,0.0,0.0,0,0.0,0.0,0.0,457.96,29.0,3.0,0,1,3.0,3.713572066704308,6.794485791922883,0.005605946788353085,0,0.0
97,대조,0,1.0,20.0,595.55,262.0,6.0,13.66,0.0,0.0,1,24.51,10.0,7.0,532.75,12.0,1.0,1,1,1.0,3.044522437723423,6.3911630603218095,0.022936781126689617,0,0.0
98,대조,0,3.0,17.0,137.13,87.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,170.71,15.0,3.0,0,1,3.0,2.8903717578961645,4.928195270711869,0.0,0,0.0
99,대조,0,2.0,31.0,1073.36,31147.0,0.0,0.0,0.0,0.0,0,2.29,1.0,1.0,505.39,21.0,2.0,1,1,2.0,3.4657359027997265,6.9794804144340645,0.0,0,0.0
101,대조,0,6.0,29.0,815.41,36522.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,863.67,28.0,6.0,0,1,6.0,3.4011973816621555,6.704916679758272,0.0,0,0.0
103,대조,0,1.0,22.0,159.8,95.0,1.0,2.88,0.0,0.0,0,10.0,4.0,3.0,158.81,7.0,1.0,1,1,1.0,3.1354942159291497,5.080161356744866,0.01802252816020025,0,0.0
104,대조,0,1.0,9.0,400.15,240.0,8.0,26.009999999999998,0.0,0.0,1,18.94,8.0,6.0,806.8,19.0,1.0,1,1,1.0,2.302585092994046,5.994335422199665,0.06500062476571286,0,0.0
108,대조,0,3.0,11.0,508.87,1833.0,1.0,2.99,0.0,0.0,0,2.29,1.0,1.0,601.59,13.0,3.0,1,1,3.0,2.4849066497880004,6.234155791264561,0.005875763947570107,0,0.0
109,대조,0,3.0,9.0,396.67,202.0,0.0,0.0,0.0,0.0,1,2.5,1.0,1.0,212.78,10.0,3.0,1,1,3.0,2.302585092994046,5.985622515624349,0.0,0,0.0
110,대조,0,3.0,28.0,716.84,50999.0,4.0,10.82,0.0,0.0,1,0.0,0.0,0.0,323.13,17.0,3.0,0,1,3.0,3.367295829986474,6.576246702989803,0.015094023770994922,0,0.0
111,대조,0,7.0,10.0,318.91,12033.0,2.0,6.49,0.0,0.0,0,2.29,1.0,1.0,78.98,2.0,7.0,1,1,7.0,2.3978952727983707,5.768039706235574,0.020350569126085728,0,0.0
112,대조,0,22.0,6.0,100.53,47.0,1.0,1.49,0.0,0.0,0,0.0,0.0,0.0,72.96000000000001,7.0,22.0,0,1,22.0,1.9459101490553132,4.6203543213131315,0.014821446334427535,0,0.0
113,대조,0,6.0,37.0,2341.88,220971.0,8.0,28.0,0.0,0.0,1,31.19,12.0,9.0,1651.89,21.0,6.0,1,1,6.0,3.6375861597263857,7.759136220806947,0.011956206124993594,0,0.0
115,대조,0,3.0,19.0,1508.2,130525.0,6.0,21.73,0.0,0.0,0,16.73,7.0,3.0,1098.66,16.0,3.0,1,1,3.0,2.995732273553991,7.319334988090155,0.014407903461079433,0,0.0
118,대조,0,3.0,16.0,726.67,34431.0,1.0,1.49,0.0,0.0,1,0.0,0.0,0.0,460.95,8.0,3.0,0,1,3.0,2.833213344056216,6.589847648723381,0.0020504493098655514,0,0.0
119,대조,0,6.0,1.0,37.349999999999994,6.0,0.0,0.0,0.0,0.0,1,2.5,1.0,1.0,290.84,7.0,6.0,1,1,6.0,0.6931471805599453,3.646754527813265,0.0,0,0.0
121,대조,0,2.0,15.0,288.45,136.0,2.0,3.67,0.0,0.0,1,8.08,3.0,3.0,147.82,8.0,2.0,1,1,2.0,2.772588722239781,5.667982570525013,0.012723175593690414,0,0.0
123,대조,0,2.0,22.0,366.33,19785.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,394.37,20.0,2.0,0,1,2.0,3.1354942159291497,5.906260626593414,0.0,0,0.0
127,대조,0,6.0,21.0,250.45,11308.0,3.0,8.25,0.0,0.0,1,4.74,6.0,3.0,352.51,19.0,6.0,1,1,6.0,3.091042453358316,5.527244162617974,0.0329407067278898,0,0.0
133,대조,0,14.0,11.0,732.21,285.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,293.55,7.0,14.0,0,1,14.0,2.4849066497880004,6.597432154715968,0.0,0,0.0
136,대조,0,13.0,5.0,224.51,114.0,0.0,0.0,0.0,0.0,1,7.2700000000000005,3.0,3.0,273.59000000000003,9.0,13.0,1,1,13.0,1.791759469228055,5.418364503857487,0.0,0,0.0
137,대조,0,3.0,12.0,439.86,223.0,5.0,20.06,0.0,0.0,0,10.07,5.0,3.0,218.64000000000001,7.0,3.0,1,1,3.0,2.5649493574615367,6.088727364728192,0.04560541990633383,0,0.0
139,대조,0,3.0,4.0,214.11,6377.0,1.0,2.0,0.0,0.0,1,0.0,0.0,0.0,126.63,2.0,3.0,0,1,3.0,1.6094379124341003,5.371149525197707,0.009340992947550324,0,0.0
143,대조,0,1.0,98.0,1186.93,16365.0,4.0,8.26,0.0,0.0,0,6.18,3.0,3.0,1156.8700000000001,70.0,1.0,1,1,1.0,4.59511985013459,7.079967575627665,0.006959129856015097,0,0.0
144,대조,0,4.0,14.0,323.68,143.0,2.0,7.88,0.0,0.0,0,19.48,9.0,8.0,539.63,18.0,4.0,1,1,4.0,2.70805020110221,5.782840081892975,0.024345032130499256,0,0.0
151,대조,0,7.0,18.0,545.83,41823.0,9.0,23.8,0.0,0.0,0,8.08,3.0,3.0,253.05,6.0,7.0,1,1,7.0,2.9444389791664403,6.304137968011938,0.043603319714929555,0,0.0
155,대조,0,5.0,13.0,497.01,225.0,3.0,7.37,0.0,0.0,1,0.0,0.0,0.0,153.88,4.0,5.0,0,1,5.0,2.6390573296152584,6.210620157144331,0.014828675479366614,0,0.0
156,대조,0,2.0,131.0,1060.65,90102.0,1.0,1.49,0.0,0.0,0,6.25,3.0,2.0,795.79,67.0,2.0,1,1,2.0,4.882801922586371,6.9675795806278025,0.0014047989440437467,0,0.0
157,대조,0,3.0,31.0,521.64,198.0,2.0,4.28,0.0,0.0,1,3.54,2.0,2.0,280.12,16.0,3.0,1,1,3.0,3.4657359027997265,6.258892890532495,0.008204892262863278,0,0.0
158,대조,0,1.0,29.0,346.34,109.0,0.0,0.0,0.0,0.0,1,4.5,3.0,3.0,170.89,22.0,1.0,1,1,1.0,3.4011973816621555,5.850304127318968,0.0,0,0.0
160,대조,0,7.0,6.0,154.27,89.0,1.0,2.98,0.0,0.0,0,2.5,1.0,1.0,166.67000000000002,7.0,7.0,1,1,7.0,1.9459101490553132,5.045165536993078,0.01931678226486031,0,0.0
161,대조,0,24.0,13.0,243.57,118.0,1.0,2.34,0.0,0.0,1,0.0,0.0,0.0,29.54,2.0,24.0,0,1,24.0,2.6390573296152584,5.49950156650782,0.009607094469762286,0,0.0
164,대조,0,10.0,20.0,529.08,21281.0,6.0,17.45,0.0,0.0,1,4.99,4.0,3.0,427.68,9.0,10.0,1,1,10.0,3.044522437723423,6.273027938551586,0.032981779693052084,0,0.0
166,대조,0,10.0,18.0,301.83,131.0,3.0,11.43,0.0,0.0,1,0.0,0.0,0.0,153.5,6.0,10.0,0,1,10.0,2.9444389791664403,5.713171591952887,0.03786899910545671,0,0.0
179,대조,0,2.0,6.0,89.93,56.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,137.21,6.0,2.0,0,1,2.0,1.9459101490553132,4.510089979737821,0.0,0,0.0
180,대조,0,11.0,20.0,856.07,372.0,2.0,6.0,0.0,0.0,0,0.0,0.0,0.0,114.16,9.0,11.0,0,1,11.0,3.044522437723423,6.7535195955421745,0.007008772647096616,0,0.0
184,대조,0,5.0,31.0,790.4,61179.0,1.0,2.29,0.0,0.0,1,0.0,0.0,0.0,800.3,23.0,5.0,0,1,5.0,3.4657359027997265,6.673803528951324,0.0028972672064777327,0,0.0
185,대조,0,3.0,9.0,269.73,13110.0,1.0,3.0,0.0,0.0,0,0.0,0.0,0.0,180.52,3.0,3.0,0,1,3.0,2.302585092994046,5.601122014269927,0.011122233344455565,0,0.0
188,대조,0,13.0,7.0,299.23,151.0,0.0,0.0,0.0,0.0,0,10.0,4.0,3.0,618.4,9.0,13.0,1,1,13.0,2.0794415416798357,5.704548847584102,0.0,0,0.0
193,대조,0,13.0,16.0,609.58,66656.0,0.0,0.0,0.0,0.0,1,5.75,4.0,2.0,524.35,9.0,13.0,1,1,13.0,2.833213344056216,6.414409325096791,0.0,0,0.0
194,대조,0,3.0,13.0,289.96,145.0,4.0,10.96,0.0,0.0,0,2.99,1.0,1.0,162.76,6.0,3.0,1,1,3.0,2.6390573296152584,5.673185800678733,0.03779831700924266,0,0.0
195,대조,0,9.0,18.0,709.23,54800.0,4.0,7.53,0.0,0.0,0,1.77,1.0,1.0,426.3,10.0,9.0,1,1,9.0,2.9444389791664403,6.565588861238914,0.010617148174781101,0,0.0
196,대조,0,4.0,22.0,894.91,444.0,4.0,14.01,0.0,0.0,0,5.0,2.0,2.0,490.89,19.0,4.0,1,1,4.0,3.1354942159291497,6.797839961501278,0.01565520555139623,0,0.0
198,대조,0,1.0,114.0,1719.66,906.0,13.0,21.919999999999998,0.0,0.0,1,19.06,8.0,8.0,1379.54,82.0,1.0,1,1,1.0,4.74493212836325,7.450463217135683,0.012746705744158728,0,0.0
200,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,172.48000000000002,1.0,90.0,0,1,90.0,0.0,0.0,0.0,0,0.0
205,대조,0,90.0,1.0,8.98,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.6931471805599453,2.300583090323373,0.0,0,0.0
209,대조,0,1.0,19.0,664.1,13791.0,6.0,22.79,0.0,0.0,1,16.35,9.0,5.0,634.8,10.0,1.0,1,1,1.0,2.995732273553991,6.499937405290376,0.03431712091552477,0,0.0
210,대조,0,5.0,14.0,320.81,190.0,1.0,1.67,0.0,0.0,0,0.0,0.0,0.0,378.94,15.0,5.0,0,1,5.0,2.70805020110221,5.773961309277448,0.005205573392350612,0,0.0
211,대조,0,3.0,12.0,441.14,252.0,1.0,1.19,0.0,0.0,1,5.99,2.0,2.0,182.56,5.0,3.0,1,1,3.0,2.5649493574615367,6.091626574006963,0.0026975563313233896,0,0.0
215,대조,0,4.0,15.0,287.34,10105.0,0.0,0.0,0.0,0.0,0,5.98,2.0,2.0,186.73,12.0,4.0,1,1,4.0,2.772588722239781,5.664140339383757,0.0,0,0.0
216,대조,0,1.0,22.0,521.77,208.0,1.0,2.29,0.0,0.0,1,0.0,0.0,0.0,87.69,6.0,1.0,0,1,1.0,3.1354942159291497,6.2591415967829995,0.004388906989669778,0,0.0
217,대조,0,3.0,12.0,413.44,32069.0,0.0,0.0,0.0,0.0,0,10.29,6.0,4.0,199.12,7.0,3.0,1,1,3.0,2.5649493574615367,6.026928211383551,0.0,0,0.0
218,대조,0,3.0,26.0,1243.64,125733.0,2.0,5.0,0.0,0.0,1,0.0,0.0,0.0,994.97,15.0,3.0,0,1,3.0,3.295836866004329,7.126601610458464,0.004020456080537776,0,0.0
220,대조,0,2.0,16.0,318.43,42903.0,5.0,10.49,0.0,0.0,1,12.33,8.0,5.0,323.3,7.0,2.0,1,1,2.0,2.833213344056216,5.76653815748159,0.03294287598530289,0,0.0
221,대조,0,8.0,9.0,368.63,198.0,3.0,11.98,0.0,0.0,1,1.5,1.0,1.0,249.56,7.0,8.0,1,1,8.0,2.302585092994046,5.912502505304687,0.03249871144508044,0,0.0
222,대조,0,2.0,26.0,1138.84,97491.0,1.0,3.69,0.0,0.0,1,4.58,2.0,2.0,643.3,11.0,2.0,1,1,2.0,3.295836866004329,7.038643180661242,0.003240139088897475,0,0.0
223,대조,0,8.0,18.0,500.39,10178.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,142.64,8.0,8.0,0,1,8.0,2.9444389791664403,6.2173842413689435,0.0,0,0.0
226,대조,0,26.0,11.0,305.83,1908.0,1.0,0.99,0.0,0.0,0,2.99,1.0,1.0,234.2,9.0,26.0,1,1,26.0,2.4849066497880004,5.726293848284959,0.0032370925023705983,0,0.0
227,대조,0,2.0,9.0,134.54,141.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,127.52,12.0,2.0,0,1,2.0,2.302585092994046,4.909266799707967,0.0,0,0.0
228,대조,0,13.0,9.0,201.22,14545.0,1.0,1.0,0.0,0.0,0,8.69,3.0,3.0,127.05,4.0,13.0,1,1,13.0,2.302585092994046,5.309356213663253,0.004969684921975946,0,0.0
230,대조,0,3.0,23.0,712.21,43472.0,2.0,3.96,0.0,0.0,1,9.79,5.0,5.0,541.0600000000001,19.0,3.0,1,1,3.0,3.1780538303479458,6.569775907203082,0.005560157818620912,0,0.0
232,대조,0,1.0,168.0,3192.86,141635.0,5.0,19.06,0.0,0.0,1,28.76,8.0,6.0,1670.8700000000001,108.0,1.0,1,1,1.0,5.1298987149230735,8.068985495628953,0.005969569602174852,0,0.0
242,대조,0,2.0,11.0,439.08,260.0,2.0,7.08,0.0,0.0,1,25.01,11.0,9.0,851.12,10.0,2.0,1,1,2.0,2.4849066497880004,6.086956528567202,0.016124624214266192,0,0.0
243,대조,0,1.0,27.0,816.79,78386.0,1.0,7.0,0.0,0.0,1,5.98,2.0,2.0,893.61,31.0,1.0,1,1,1.0,3.332204510175204,6.706605579927191,0.008570134306247628,0,0.0
245,대조,0,1.0,7.0,221.62,10367.0,0.0,0.0,0.0,0.0,0,1.5,1.0,1.0,101.04,5.0,1.0,1,1,1.0,2.0794415416798357,5.405466282065079,0.0,0,0.0
246,대조,0,29.0,4.0,42.56,17.0,1.0,2.99,0.0,0.0,0,0.0,0.0,0.0,148.48,7.0,29.0,0,1,29.0,1.6094379124341003,3.77413929806476,0.07025375939849623,0,0.0
249,대조,0,2.0,12.0,113.97,79.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,485.3,14.0,2.0,1,1,2.0,2.5649493574615367,4.744671224765649,0.0,0,0.0
251,대조,0,7.0,10.0,456.67,199.0,0.0,0.0,0.0,0.0,0,2.79,1.0,1.0,225.18,5.0,7.0,1,1,7.0,2.3978952727983707,6.126148400394532,0.0,0,0.0
253,대조,0,3.0,62.0,1679.91,1195.0,7.0,14.33,0.0,0.0,1,3.98,2.0,2.0,1053.32,38.0,3.0,1,1,3.0,4.143134726391533,7.427090592415537,0.008530218880773375,0,0.0
261,대조,0,18.0,14.0,422.72,24340.0,5.0,8.29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,18.0,2.70805020110221,6.0490728597282954,0.019611090083270246,0,0.0
262,대조,0,1.0,82.0,1231.59,537.0,3.0,7.5,0.0,0.0,0,10.01,5.0,4.0,1133.42,57.0,1.0,1,1,1.0,4.418840607796598,7.116872925563219,0.006089688938689012,0,0.0
263,대조,0,5.0,52.0,784.18,322.0,1.0,3.29,0.0,0.0,1,11.77,4.0,4.0,563.56,27.0,5.0,1,1,5.0,3.970291913552122,6.6659129908603845,0.004195465326838226,0,0.0
264,대조,0,2.0,8.0,362.26,170.0,0.0,0.0,0.0,0.0,1,7.79,3.0,3.0,220.53,8.0,2.0,1,1,2.0,2.1972245773362196,5.895118831321297,0.0,0,0.0
265,대조,0,21.0,21.0,118.46000000000001,47.0,1.0,4.5,0.0,0.0,0,1.5,1.0,1.0,377.56,7.0,21.0,1,1,21.0,3.091042453358316,4.78298158730416,0.03798750633125105,0,0.0
266,대조,0,5.0,12.0,520.73,232.0,5.0,10.16,0.0,0.0,0,5.49,2.0,2.0,223.38,4.0,5.0,1,1,5.0,2.5649493574615367,6.257150212687861,0.0195110709964857,0,0.0
273,대조,0,37.0,5.0,31.61,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,173.56,14.0,37.0,0,1,37.0,1.791759469228055,3.484618989801228,0.0,0,0.0
275,대조,0,1.0,38.0,802.67,28859.0,2.0,5.87,0.0,0.0,0,11.99,4.0,4.0,594.27,31.0,1.0,1,1,1.0,3.6635616461296463,6.689188737161034,0.0073130925536023525,0,0.0
276,대조,0,5.0,5.0,133.32,77.0,1.0,1.19,0.0,0.0,1,2.38,2.0,2.0,695.7,22.0,5.0,1,1,5.0,1.791759469228055,4.900225012769285,0.008925892589258926,0,0.0
279,대조,0,6.0,3.0,129.3,62.0,2.0,4.79,0.0,0.0,0,2.55,2.0,1.0,326.48,10.0,6.0,1,1,6.0,1.3862943611198906,4.869839484130799,0.03704563031709203,0,0.0
