household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c
64,대조,0,1.0,17.0,144.94,89.0,2.0,3.34,0.0,0.0,0,3.3899999999999997,2.0,2.0,392.01,34.0,1.0,1,1,1.0,2.8903717578961645,4.983195578337474,0.023044018214433557,0,0.0
65,대조,0,14.0,10.0,153.39000000000001,38.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,208.84,9.0,14.0,0,1,14.0,2.3978952727983707,5.039481868653835,0.0,0,0.0
67,대조,0,5.0,27.0,1386.22,610.0,5.0,17.57,0.0,0.0,1,13.24,6.0,4.0,918.0600000000001,17.0,5.0,1,1,5.0,3.332204510175204,7.235057023454065,0.012674755810765968,0,0.0
69,대조,0,1.0,12.0,759.91,369.0,5.0,12.530000000000001,0.0,0.0,0,18.2,10.0,5.0,922.45,14.0,1.0,1,1,1.0,2.5649493574615367,6.634515085427567,0.016488794725691203,0,0.0
71,대조,0,7.0,21.0,953.8100000000001,11814.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,120.69,5.0,7.0,0,1,7.0,3.091042453358316,6.8615123678074,0.0,0,0.0
72,대조,0,3.0,16.0,847.47,21914.0,0.0,0.0,0.0,0.0,0,12.98,2.0,2.0,601.37,14.0,3.0,1,1,3.0,2.833213344056216,6.743434727537734,0.0,0,0.0
73,대조,0,6.0,29.0,323.24,31255.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,269.51,16.0,6.0,0,1,6.0,3.4011973816621555,5.7814839823200534,0.0,0,0.0
74,대조,0,2.0,18.0,298.04,193.0,1.0,1.99,0.0,0.0,1,0.0,0.0,0.0,229.77,13.0,2.0,0,1,2.0,2.9444389791664403,5.700577343707253,0.006676956113273386,0,0.0
77,대조,0,4.0,10.0,736.11,325.0,1.0,0.99,0.0,0.0,1,0.0,0.0,0.0,136.09,5.0,4.0,0,1,4.0,2.3978952727983707,6.60273713478345,0.0013449076904267026,0,0.0
78,대조,0,2.0,25.0,276.47,159.0,2.0,5.78,0.0,0.0,1,1.67,1.0,1.0,187.3,17.0,2.0,1,1,2.0,3.258096538021482,5.625712819234279,0.020906427460483958,0,0.0
79,대조,0,2.0,14.0,211.72,81.0,0.0,0.0,0.0,0.0,0,1.49,1.0,1.0,532.75,19.0,2.0,1,1,2.0,2.70805020110221,5.359976746934764,0.0,0,0.0
80,대조,0,15.0,8.0,251.32,35212.0,1.0,4.39,0.0,0.0,1,0.0,0.0,0.0,157.21,6.0,15.0,0,1,15.0,2.1972245773362196,5.530698123214728,0.017467770173484002,0,0.0
81,대조,0,1.0,32.0,1710.79,902.0,2.0,14.98,0.0,0.0,0,20.37,3.0,3.0,762.3000000000001,19.0,1.0,1,1,1.0,3.4965075614664802,7.445294885626497,0.008756188661378662,0,0.0
86,대조,0,22.0,7.0,294.8,15072.0,0.0,0.0,0.0,0.0,1,6.77,3.0,3.0,616.44,6.0,22.0,1,1,22.0,2.0794415416798357,5.689683550276699,0.0,0,0.0
88,대조,0,1.0,33.0,1766.63,902.0,10.0,21.67,0.0,0.0,0,7.5,4.0,4.0,1077.47,18.0,1.0,1,1,1.0,3.5263605246161616,7.477394945278208,0.012266292319274551,0,0.0
91,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.11,2.0,90.0,0,1,90.0,0.0,0.0,0.0,0,0.0
92,대조,0,2.0,6.0,144.72,81.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,200.07,9.0,2.0,0,1,2.0,1.9459101490553132,4.981686972140363,0.0,0,0.0
95,대조,0,2.0,43.0,841.71,39001.0,5.0,7.57,0.0,0.0,0,2.78,2.0,1.0,359.11,23.0,2.0,1,1,2.0,3.784189633918261,6.7366228893271005,0.008993596369295838,0,0.0
97,대조,0,1.0,21.0,570.68,249.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,546.34,12.0,1.0,0,1,1.0,3.091042453358316,6.3485793942751,0.00175229550711432,0,0.0
98,대조,0,1.0,13.0,117.64,68.0,3.0,4.12,0.0,0.0,1,3.99,1.0,1.0,94.38,12.0,1.0,1,1,1.0,2.6390573296152584,4.776093697829677,0.035022101326079566,0,0.0
99,대조,0,2.0,34.0,977.13,22950.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,586.14,22.0,2.0,0,1,2.0,3.5553480614894135,6.885642585536539,0.0,0,0.0
101,대조,0,5.0,25.0,722.12,27697.0,1.0,1.68,0.0,0.0,1,0.0,0.0,0.0,881.35,29.0,5.0,0,1,5.0,3.258096538021482,6.583575183490155,0.0023264831329972858,0,0.0
103,대조,0,7.0,17.0,141.58,84.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,173.15,11.0,7.0,0,1,7.0,2.8903717578961645,4.959903245689483,0.0,0,0.0
104,대조,0,5.0,4.0,17.32,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,846.05,17.0,5.0,0,1,5.0,1.6094379124341003,2.9079933592459843,0.0,0,0.0
108,대조,0,1.0,8.0,445.24,189.0,1.0,2.99,0.0,0.0,0,0.0,0.0,0.0,339.54,12.0,1.0,0,1,1.0,2.1972245773362196,6.100856923879179,0.0067154792920672,0,0.0
109,대조,0,5.0,12.0,537.96,210.0,5.0,6.699999999999999,0.0,0.0,1,4.72,3.0,3.0,207.66,7.0,5.0,1,1,5.0,2.5649493574615367,6.289641356652404,0.012454457580489254,0,0.0
110,대조,0,1.0,37.0,756.74,48622.0,8.0,9.44,0.0,0.0,1,3.85,2.0,2.0,421.46,17.0,1.0,1,1,1.0,3.6375861597263857,6.630340318886134,0.012474561936728598,0,0.0
111,대조,0,1.0,9.0,304.68,155.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,153.93,5.0,1.0,0,1,1.0,2.302585092994046,5.722538803138645,0.0,0,0.0
112,대조,0,5.0,8.0,167.36,22856.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.98,2.0,5.0,0,1,5.0,2.1972245773362196,5.12610454390237,0.0,0,0.0
113,대조,0,3.0,39.0,2516.57,231765.0,1.0,0.99,0.0,0.0,1,1.29,1.0,1.0,1493.39,19.0,3.0,1,1,3.0,3.6888794541139363,7.831049429568618,0.00039339259388771223,0,0.0
115,대조,0,3.0,15.0,1313.06,109674.0,2.0,2.0,0.0,0.0,0,10.469999999999999,5.0,4.0,1437.3,19.0,3.0,1,1,3.0,2.772588722239781,7.18087686010253,0.001523159642362116,0,0.0
118,대조,0,9.0,15.0,624.84,26433.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,551.25,11.0,9.0,0,1,9.0,2.772588722239781,6.439094747376825,0.0,0,0.0
119,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,216.09,4.0,90.0,0,1,90.0,0.0,0.0,0.0,0,0.0
121,대조,0,2.0,9.0,224.75,118.0,0.0,0.0,0.0,0.0,1,3.7,2.0,1.0,235.87,12.0,2.0,1,1,2.0,2.302585092994046,5.419428192297095,0.0,0,0.0
123,대조,0,9.0,32.0,690.86,39605.0,4.0,6.83,0.0,0.0,1,5.029999999999999,3.0,3.0,344.99,16.0,9.0,1,1,9.0,3.4965075614664802,6.53938362301108,0.009886228758359147,0,0.0
127,대조,0,20.0,16.0,186.7,11256.0,2.0,4.99,0.0,0.0,1,0.0,0.0,0.0,238.91,16.0,20.0,0,1,20.0,2.833213344056216,5.234844943592463,0.026727370112479918,0,0.0
133,대조,0,1.0,13.0,815.18,342.0,1.0,5.99,0.0,0.0,1,0.0,0.0,0.0,267.1,6.0,1.0,0,1,1.0,2.6390573296152584,6.704634918873394,0.007348070364827401,0,0.0
136,대조,0,29.0,11.0,523.3,264.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,220.83,6.0,29.0,0,1,29.0,2.4849066497880004,6.262064039578487,0.0,0,0.0
137,대조,0,13.0,9.0,320.67,182.0,2.0,3.36,0.0,0.0,0,0.0,0.0,0.0,387.26,9.0,13.0,0,1,13.0,2.302585092994046,5.773526175311485,0.010478061558611656,0,0.0
139,대조,0,22.0,3.0,154.21,109.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,236.28,4.0,22.0,0,1,22.0,1.3862943611198906,5.044779038663093,0.0,0,0.0
143,대조,0,1.0,80.0,1050.78,14930.0,2.0,4.29,0.0,0.0,0,5.97,3.0,3.0,1249.96,71.0,1.0,1,1,1.0,4.394449154672439,6.958239245952589,0.004082681436647063,0,0.0
144,대조,0,19.0,8.0,156.07,67.0,0.0,0.0,0.0,0.0,0,1.29,1.0,1.0,590.87,21.0,19.0,1,1,19.0,2.1972245773362196,5.0566915658549405,0.0,0,0.0
151,대조,0,14.0,16.0,475.92,28586.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,362.23,10.0,14.0,0,1,14.0,2.833213344056216,6.167348761937931,0.0021011934778954445,0,0.0
155,대조,0,8.0,12.0,408.94,193.0,1.0,1.79,0.0,0.0,1,0.0,0.0,0.0,205.53,5.0,8.0,0,1,8.0,2.5649493574615367,6.016010807525982,0.00437717024502372,0,0.0
156,대조,0,1.0,144.0,1393.52,105674.0,1.0,3.99,0.0,0.0,0,3.99,1.0,1.0,836.44,75.0,1.0,1,1,1.0,4.976733742420574,7.240305549022783,0.002863252769963833,0,0.0
157,대조,0,3.0,25.0,450.55,171.0,2.0,4.18,0.0,0.0,1,0.0,0.0,0.0,193.37,17.0,3.0,0,1,3.0,3.258096538021482,6.112686108696808,0.009277549661524801,0,0.0
158,대조,0,3.0,27.0,225.62,97.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,272.04,24.0,3.0,0,1,3.0,3.332204510175204,5.423274605952421,0.0,0,0.0
160,대조,0,3.0,7.0,154.6,76.0,2.0,5.88,0.0,0.0,0,0.0,0.0,0.0,204.95000000000002,7.0,3.0,0,1,3.0,2.0794415416798357,5.047288611744291,0.03803363518758086,0,0.0
161,대조,0,2.0,26.0,490.79,251.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0,0,2.0,3.295836866004329,6.1980517961064745,0.0,0,0.0
164,대조,0,3.0,20.0,627.5,26366.0,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,356.87,11.0,3.0,0,1,3.0,3.044522437723423,6.443336028030302,0.0031872509960159364,0,0.0
166,대조,0,3.0,18.0,329.06,133.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,193.04,9.0,3.0,0,1,3.0,2.9444389791664403,5.7992744561154215,0.0,0,0.0
179,대조,0,7.0,5.0,69.74,24.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,142.84,7.0,7.0,0,1,7.0,1.791759469228055,4.259011183777335,0.0,0,0.0
180,대조,0,15.0,15.0,627.0600000000001,284.0,1.0,5.99,0.0,0.0,0,0.0,0.0,0.0,335.14,12.0,15.0,0,1,15.0,2.772588722239781,6.442635703305684,0.009552514910853824,0,0.0
184,대조,0,7.0,33.0,789.45,59636.0,2.0,3.26,0.0,0.0,1,0.0,0.0,0.0,708.21,22.0,7.0,0,1,7.0,3.5263605246161616,6.6726024035421965,0.004129457217049845,0,0.0
185,대조,0,2.0,7.0,126.04,68.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,398.45,8.0,2.0,0,1,2.0,2.0794415416798357,4.844501997498826,0.0,0,0.0
188,대조,0,1.0,5.0,252.98,125.0,3.0,8.4,0.0,0.0,0,2.4299999999999997,2.0,2.0,640.76,10.0,1.0,1,1,1.0,1.791759469228055,5.537255523760887,0.03320420586607637,0,0.0
193,대조,0,16.0,21.0,709.77,101682.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,375.92,7.0,16.0,0,1,16.0,3.091042453358316,6.56634888942469,0.0,0,0.0
194,대조,0,25.0,14.0,204.48,106.0,2.0,5.98,0.0,0.0,0,0.0,0.0,0.0,321.32,10.0,25.0,0,1,25.0,2.70805020110221,5.325348705599067,0.029244913928012522,0,0.0
195,대조,0,1.0,20.0,796.41,56799.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,377.57,10.0,1.0,0,1,1.0,3.044522437723423,6.681368975626082,0.0,0,0.0
196,대조,0,6.0,27.0,932.95,469.0,3.0,5.11,0.0,0.0,0,1.67,1.0,1.0,618.79,19.0,6.0,1,1,6.0,3.332204510175204,6.839422903605312,0.005477249584650839,0,0.0
198,대조,0,1.0,99.0,1410.6200000000001,732.0,11.0,19.03,0.0,0.0,1,2.29,1.0,1.0,1457.97,88.0,1.0,1,1,1.0,4.605170185988092,7.252493260020382,0.013490521898172434,0,0.0
200,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.68,1.0,1.0,172.48000000000002,1.0,90.0,1,1,90.0,0.0,0.0,0.0,0,0.0
205,대조,0,68.0,2.0,24.15,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,68.0,0,0,68.0,1.0986122886681098,3.224857896545748,0.0,0,0.0
209,대조,0,6.0,20.0,479.06,13678.0,1.0,4.99,0.0,0.0,1,0.0,0.0,0.0,878.82,12.0,6.0,0,1,6.0,3.044522437723423,6.173911096090087,0.010416231787250032,0,0.0
210,대조,0,9.0,17.0,469.17,278.0,9.0,11.34,0.0,0.0,0,2.08,2.0,1.0,230.44,10.0,9.0,1,1,9.0,2.8903717578961645,6.153094331433318,0.024170343372338383,0,0.0
211,대조,0,6.0,13.0,514.99,315.0,1.0,4.49,0.0,0.0,1,0.0,0.0,0.0,198.76000000000002,7.0,6.0,0,1,6.0,2.6390573296152584,6.24608738544881,0.008718615895454281,0,0.0
215,대조,0,8.0,17.0,306.83,19671.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,124.27,7.0,8.0,0,1,8.0,2.8903717578961645,5.729547682542227,0.0,0,0.0
216,대조,0,4.0,18.0,495.93,195.0,1.0,2.39,0.0,0.0,1,0.0,0.0,0.0,128.01,12.0,4.0,0,1,4.0,2.9444389791664403,6.208449171106608,0.004819228520154054,0,0.0
217,대조,0,2.0,12.0,455.42,43910.0,1.0,3.18,0.0,0.0,0,0.0,0.0,0.0,262.3,7.0,2.0,0,1,2.0,2.5649493574615367,6.1234134382372645,0.006982565543893549,0,0.0
218,대조,0,5.0,27.0,1264.91,125015.0,3.0,12.11,0.0,0.0,1,5.0,3.0,2.0,837.59,16.0,5.0,1,1,5.0,3.332204510175204,7.143546510129711,0.009573803669826311,0,0.0
220,대조,0,4.0,17.0,363.72,50256.0,1.0,1.58,0.0,0.0,1,0.0,0.0,0.0,173.78,7.0,4.0,0,1,4.0,2.8903717578961645,5.899129935905186,0.004344000879797647,0,0.0
221,대조,0,8.0,10.0,443.89,254.0,7.0,10.08,0.0,0.0,1,0.0,0.0,0.0,201.37,7.0,8.0,0,1,8.0,2.3978952727983707,6.097827060598271,0.022708328639978372,0,0.0
222,대조,0,1.0,31.0,1339.32,127116.0,2.0,3.16,0.0,0.0,1,0.0,0.0,0.0,537.73,11.0,1.0,0,1,1.0,3.4657359027997265,7.2006636704055,0.0023594062658662605,0,0.0
223,대조,0,7.0,27.0,768.64,10227.0,1.0,2.99,0.0,0.0,0,0.0,0.0,0.0,198.10999999999999,10.0,7.0,0,1,7.0,3.332204510175204,6.6459228730528155,0.0038899875104079938,0,0.0
226,대조,0,4.0,17.0,521.33,5489.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,200.32,8.0,4.0,0,1,4.0,2.8903717578961645,6.258299572046617,0.0,0,0.0
227,대조,0,1.0,9.0,121.32,138.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,153.45,10.0,1.0,0,1,1.0,2.302585092994046,4.8066405616208066,0.0,0,0.0
228,대조,0,6.0,13.0,201.73,22668.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,115.27,4.0,6.0,0,1,6.0,2.6390573296152584,5.311875044480103,0.0,0,0.0
230,대조,0,5.0,25.0,764.96,47780.0,2.0,2.78,0.0,0.0,1,11.17,7.0,5.0,508.72,19.0,5.0,1,1,5.0,3.258096538021482,6.6411299490559665,0.00363417695042878,0,0.0
232,대조,0,1.0,191.0,3065.75,129617.0,10.0,19.81,0.0,0.0,1,14.65,8.0,6.0,1972.96,119.0,1.0,1,1,1.0,5.2574953720277815,8.028373647912861,0.006461714099323167,0,0.0
242,대조,0,8.0,14.0,582.26,350.0,0.0,0.0,0.0,0.0,1,5.0600000000000005,3.0,3.0,681.89,9.0,8.0,1,1,8.0,2.70805020110221,6.368633056061032,0.0,0,0.0
243,대조,0,2.0,29.0,818.38,56445.0,0.0,0.0,0.0,0.0,1,1.89,1.0,1.0,872.8100000000001,28.0,2.0,1,1,2.0,3.4011973816621555,6.7085479567113975,0.0,0,0.0
245,대조,0,40.0,7.0,120.82000000000001,10313.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,222.02,6.0,40.0,0,1,40.0,2.0794415416798357,4.802544545408338,0.0,0,0.0
246,대조,0,7.0,4.0,42.56,17.0,1.0,1.68,0.0,0.0,0,3.3499999999999996,2.0,2.0,91.76,5.0,7.0,1,1,7.0,1.6094379124341003,3.77413929806476,0.039473684210526314,0,0.0
249,대조,0,2.0,12.0,158.45,79.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,450.7,10.0,2.0,0,1,2.0,2.5649493574615367,5.0717303934560665,0.0,0,0.0
251,대조,0,15.0,7.0,344.67,127.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,324.61,8.0,15.0,0,1,15.0,2.0794415416798357,5.845484562716465,0.0,0,0.0
253,대조,0,1.0,65.0,1643.28,1221.0,3.0,8.35,0.0,0.0,1,5.37,3.0,3.0,1034.75,36.0,1.0,1,1,1.0,4.189654742026425,7.405057877415653,0.00508130081300813,0,0.0
261,대조,0,1.0,18.0,507.8,38731.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,74.51,2.0,1.0,0,1,1.0,2.9444389791664403,6.232055012025913,0.0,0,0.0
262,대조,0,2.0,60.0,896.09,394.0,2.0,1.76,0.0,0.0,0,29.240000000000002,10.0,5.0,1249.27,72.0,2.0,1,1,2.0,4.110873864173311,6.799156191473792,0.001964088428617661,0,0.0
263,대조,0,1.0,55.0,690.27,328.0,3.0,4.96,0.0,0.0,1,7.34,4.0,4.0,552.44,23.0,1.0,1,1,1.0,4.02535169073515,6.538530485510215,0.007185594042910745,0,0.0
264,대조,0,5.0,10.0,366.55,163.0,0.0,0.0,0.0,0.0,1,0.78,1.0,1.0,174.82,6.0,5.0,1,1,5.0,2.3978952727983707,5.906859363820097,0.0,0,0.0
265,대조,0,2.0,20.0,108.31,38.0,1.0,2.99,0.0,0.0,0,6.4,5.0,4.0,247.04999999999998,5.0,2.0,1,1,2.0,3.044522437723423,4.694187882305744,0.02760594589603915,0,0.0
266,대조,0,5.0,14.0,619.25,290.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,194.26000000000002,4.0,5.0,0,1,5.0,2.70805020110221,6.43012262257191,0.0,0,0.0
273,대조,0,15.0,5.0,31.61,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,86.84,9.0,15.0,0,1,15.0,1.791759469228055,3.484618989801228,0.0,0,0.0
275,대조,0,3.0,40.0,766.49,19428.0,1.0,1.58,0.0,0.0,0,0.0,0.0,0.0,651.99,29.0,3.0,0,1,3.0,3.713572066704308,6.643125450060509,0.0020613445707054236,0,0.0
276,대조,0,36.0,5.0,110.48,5236.0,0.0,0.0,0.0,0.0,1,0.78,1.0,1.0,502.0,16.0,36.0,1,1,36.0,1.791759469228055,4.713845202613747,0.0,0,0.0
279,대조,0,6.0,1.0,57.16,27.0,1.0,3.99,0.0,0.0,0,0.0,0.0,0.0,321.69,9.0,6.0,0,1,6.0,0.6931471805599453,4.063197833225264,0.0698040587823653,0,0.0
280,대조,0,10.0,7.0,235.08,20376.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,275.94,10.0,10.0,0,1,10.0,2.0794415416798357,5.464170730634684,0.0,0,0.0
