household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c
83,대조,0,11.0,8.0,95.37,17.0,1.0,2.39,0.0,1.0,0,0.0,0.0,0.0,87.95,9.0,11.0,0,1,11.0,2.1972245773362196,4.568194949863196,0.025060291496277656,0,1.0
86,대조,0,5.0,8.0,865.49,322.0,2.0,5.630000000000001,0.0,1.0,1,0.0,0.0,0.0,49.42,2.0,5.0,0,1,5.0,2.1972245773362196,6.764450568408167,0.006504985615085097,0,1.0
92,대조,0,1.0,2.0,56.15,37.0,3.0,6.88,0.0,1.0,0,8.8,3.0,3.0,78.63,3.0,1.0,1,1,1.0,1.0986122886681098,4.04567939024082,0.12252894033837934,0,1.0
96,대조,0,72.0,2.0,34.83,11.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,72.0,1.0986122886681098,3.5787855313168624,0.0,0,2.0
98,대조,0,1.0,15.0,259.35,210.0,4.0,8.58,0.0,2.0,1,0.0,0.0,0.0,26.58,3.0,1.0,0,1,1.0,2.772588722239781,5.562026879608908,0.03308270676691729,0,2.0
103,대조,0,26.0,5.0,82.99,46.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,26.0,1.791759469228055,4.430697744137536,0.0,0,1.0
111,대조,0,4.0,13.0,284.54,12951.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,57.53,2.0,4.0,0,1,4.0,2.6390573296152584,5.654382124361074,0.0,0,0.0
116,대조,0,23.0,9.0,94.78,46.0,0.0,0.0,0.0,2.0,0,0.79,1.0,1.0,65.13,7.0,23.0,1,1,23.0,2.302585092994046,4.562053894914463,0.0,0,2.0
119,대조,0,11.0,10.0,440.17,150.0,8.0,21.34,0.0,1.0,1,15.46,5.0,5.0,138.23,5.0,11.0,1,1,11.0,2.3978952727983707,6.089430288693962,0.04848126860076788,0,1.0
136,대조,0,6.0,25.0,1108.3700000000001,617.0,15.0,25.88,0.0,1.0,1,1.99,1.0,1.0,119.91,3.0,6.0,1,1,6.0,3.258096538021482,7.01154756561137,0.02334960347176484,0,1.0
137,대조,0,29.0,7.0,115.72,27.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,3.0,2.0,29.0,0,1,29.0,2.0794415416798357,4.7597779042145305,0.0,0,1.0
138,대조,0,15.0,7.0,331.57,148.0,2.0,3.67,0.0,2.0,0,4.78,3.0,3.0,267.79,5.0,15.0,1,1,15.0,2.0794415416798357,5.806850364254143,0.01106855264348403,0,2.0
145,대조,0,4.0,9.0,279.64,95.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,4.0,2.302585092994046,5.637072709183818,0.0,0,1.0
151,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,1.0
160,대조,0,10.0,8.0,197.76,10517.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,18.25,1.0,10.0,0,1,10.0,2.1972245773362196,5.29209806673412,0.0,0,1.0
179,대조,0,46.0,8.0,83.53,22.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,23.85,1.0,46.0,0,1,46.0,2.1972245773362196,4.437106500940836,0.0,0,1.0
181,대조,0,35.0,7.0,348.77,28955.0,4.0,11.14,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,35.0,2.0794415416798357,5.85727579561331,0.0319408205981019,0,2.0
185,대조,0,4.0,10.0,370.74,202.0,3.0,5.68,0.0,1.0,0,2.58,2.0,2.0,191.59,6.0,4.0,1,1,4.0,2.3978952727983707,5.9181946851802065,0.015320709931488373,0,1.0
187,대조,0,16.0,3.0,46.87,33.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,7.68,2.0,16.0,0,1,16.0,1.3862943611198906,3.8684890034044175,0.0,0,2.0
192,대조,0,1.0,12.0,430.98,169.0,4.0,7.95,0.0,2.0,1,6.970000000000001,3.0,3.0,110.76,3.0,1.0,1,1,1.0,2.5649493574615367,6.068379290876107,0.018446331616316303,0,2.0
194,대조,0,10.0,7.0,179.4,60.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,93.97,3.0,10.0,0,1,10.0,2.0794415416798357,5.1951766076285235,0.0,0,1.0
200,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,101.17,20.0,90.0,0,1,90.0,0.0,0.0,0.0,0,0.0
212,대조,0,9.0,14.0,407.59000000000003,11111.0,2.0,6.87,0.0,3.0,1,3.39,1.0,1.0,160.26,6.0,9.0,1,1,9.0,2.70805020110221,6.012712208271013,0.016855173090605753,0,3.0
217,대조,0,4.0,12.0,462.91,35644.0,1.0,3.09,0.0,1.0,0,3.15,2.0,2.0,129.75,2.0,4.0,1,1,4.0,2.5649493574615367,6.13969056789527,0.006675163638720269,0,1.0
226,대조,0,73.0,1.0,2.5,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,73.0,0.6931471805599453,1.252762968495368,0.0,0,1.0
227,대조,0,3.0,18.0,201.02,7564.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,69.33,6.0,3.0,0,1,3.0,2.9444389791664403,5.308366702401038,0.0,0,0.0
236,대조,0,57.0,2.0,58.830000000000005,21.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,24.07,2.0,57.0,0,1,57.0,1.0986122886681098,4.091507207401941,0.0,0,2.0
245,대조,0,9.0,4.0,41.07,33.0,4.0,6.58,0.0,1.0,0,3.16,4.0,2.0,108.28,2.0,9.0,1,1,9.0,1.6094379124341003,3.7393348976024297,0.16021426832237642,0,1.0
246,대조,0,3.0,10.0,180.82,3596.0,2.0,3.09,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,3.0,2.3978952727983707,5.203017186693712,0.017088817608671605,0,1.0
248,대조,0,54.0,1.0,189.56,34.0,0.0,0.0,0.0,1.0,1,10.79,6.0,5.0,471.06,5.0,54.0,1,1,54.0,0.6931471805599453,5.24996710560699,0.0,0,1.0
251,대조,0,4.0,21.0,509.75,7444.0,8.0,13.84,0.0,1.0,0,4.28,2.0,2.0,39.34,3.0,4.0,1,1,4.0,3.091042453358316,6.235880233697731,0.027150564001961745,0,1.0
261,대조,0,2.0,8.0,193.96,19234.0,1.0,3.19,0.0,0.0,0,0.0,0.0,0.0,176.23,6.0,2.0,0,1,2.0,2.1972245773362196,5.272794409316951,0.016446690039183337,0,0.0
264,대조,0,4.0,14.0,358.07,170.0,2.0,5.46,0.0,0.0,1,0.0,0.0,0.0,85.63,2.0,4.0,0,1,4.0,2.70805020110221,5.883517355553389,0.015248415114363114,0,0.0
278,대조,0,15.0,10.0,311.65,119.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,44.519999999999996,5.0,15.0,0,1,15.0,2.3978952727983707,5.745084354013307,0.0,0,3.0
279,대조,0,6.0,16.0,521.26,43141.0,3.0,5.87,1.0,1.0,0,7.58,5.0,3.0,148.58,3.0,6.0,1,1,6.0,2.833213344056216,6.25816554817102,0.011261174845566513,1,1.0
280,대조,0,25.0,12.0,250.10000000000002,12539.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,61.06,6.0,25.0,0,1,25.0,2.5649493574615367,5.5258512661635395,0.0,0,1.0
283,대조,0,3.0,14.0,1106.79,436.0,17.0,43.870000000000005,0.0,1.0,1,3.27,1.0,1.0,120.96000000000001,2.0,3.0,1,1,3.0,2.70805020110221,7.010122318658098,0.03963714887196307,0,1.0
286,대조,0,9.0,10.0,276.17,131.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,9.0,2.3978952727983707,5.624631036350763,0.0,0,1.0
302,대조,0,2.0,10.0,93.98,25.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,201.83,8.0,2.0,0,1,2.0,2.3978952727983707,4.553666343120976,0.0,0,1.0
308,대조,0,4.0,20.0,460.08,11581.0,1.0,1.69,0.0,0.0,0,0.0,0.0,0.0,137.9,5.0,4.0,0,1,4.0,3.044522437723423,6.133571563732811,0.0036732742131803165,0,0.0
314,대조,0,7.0,4.0,481.48,293.0,5.0,14.18,0.0,0.0,1,0.79,1.0,1.0,83.53999999999999,1.0,7.0,1,1,7.0,1.6094379124341003,6.1789394691427315,0.029450859848799534,0,0.0
330,대조,0,1.0,70.0,697.64,26902.0,5.0,16.0,0.0,1.0,0,4.0,2.0,2.0,202.91,23.0,1.0,1,1,1.0,4.2626798770413155,6.549135588105478,0.0229344647669285,0,1.0
331,대조,0,42.0,10.0,233.41,108.0,5.0,8.25,0.0,2.0,0,5.42,2.0,2.0,77.64,5.0,42.0,1,1,42.0,2.3978952727983707,5.457071718908896,0.035345529326078574,0,2.0
333,대조,0,32.0,7.0,164.5,121.0,1.0,2.38,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,32.0,2.0794415416798357,5.1089711948171175,0.014468085106382977,0,1.0
335,대조,0,1.0,28.0,696.53,202.0,1.0,2.0,0.0,2.0,0,0.0,0.0,0.0,72.55,3.0,1.0,0,1,1.0,3.367295829986474,6.547545523523273,0.0028713766815499694,0,2.0
336,대조,0,3.0,23.0,449.73,59209.0,1.0,2.98,0.0,2.0,0,5.96,4.0,2.0,362.0,15.0,3.0,1,1,3.0,3.1780538303479458,6.110868490605405,0.006626197940986814,0,2.0
337,대조,0,10.0,9.0,121.97,61.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,31.91,3.0,10.0,0,1,10.0,2.302585092994046,4.811940423184356,0.0,0,1.0
339,대조,0,6.0,12.0,277.75,217.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,79.79,3.0,6.0,0,1,6.0,2.5649493574615367,5.630315322774329,0.0,0,1.0
342,대조,0,8.0,2.0,81.86,58.0,1.0,1.55,0.0,1.0,0,3.0,2.0,1.0,143.56,4.0,8.0,1,1,8.0,1.0986122886681098,4.417152436649256,0.018934766674810654,0,1.0
350,대조,0,25.0,10.0,271.98,18198.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,317.24,7.0,25.0,0,1,25.0,2.3978952727983707,5.60939853242805,0.0,0,3.0
368,대조,0,85.0,1.0,3.79,1.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,85.0,0,0,85.0,0.6931471805599453,1.5665304114228238,0.0,0,3.0
369,대조,0,28.0,7.0,440.22,191.0,4.0,6.05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,28.0,2.0794415416798357,6.089543617267617,0.013743128435782107,0,0.0
370,대조,0,1.0,40.0,1093.1,89867.0,7.0,20.43,0.0,0.0,1,2.29,2.0,2.0,274.68,12.0,1.0,1,1,1.0,3.713572066704308,6.9976873864827445,0.018689964321654012,0,0.0
384,대조,0,1.0,12.0,564.98,18140.0,2.0,7.28,0.0,2.0,0,0.79,1.0,1.0,251.36,3.0,1.0,1,1,1.0,2.5649493574615367,6.338558741889817,0.012885411872986655,0,2.0
391,대조,0,4.0,20.0,674.16,296.0,2.0,3.7800000000000002,0.0,0.0,1,0.79,1.0,1.0,226.22,2.0,4.0,1,1,4.0,3.044522437723423,6.514949699820727,0.005606977572089712,0,0.0
398,대조,0,3.0,22.0,215.4,32809.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,201.1,17.0,3.0,0,1,3.0,3.1354942159291497,5.377128546972327,0.0,0,0.0
400,대조,0,4.0,47.0,2659.94,134164.0,6.0,7.96,0.0,0.0,1,6.48,4.0,4.0,1251.89,18.0,4.0,1,1,4.0,3.871201010907891,7.886434722809163,0.0029925487041061074,0,0.0
402,대조,0,2.0,15.0,343.17,48710.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,67.85,4.0,2.0,0,1,2.0,2.772588722239781,5.8411357213502,0.0,0,1.0
403,대조,0,3.0,7.0,172.85,54.0,1.0,0.99,0.0,1.0,0,0.79,1.0,1.0,71.61,3.0,3.0,1,1,3.0,2.0794415416798357,5.15819285845387,0.005727509401214926,0,1.0
405,대조,0,2.0,18.0,687.95,130938.0,2.0,1.67,0.0,2.0,0,0.0,0.0,0.0,134.24,4.0,2.0,0,1,2.0,2.9444389791664403,6.535168699439912,0.002427501998691765,0,2.0
410,대조,0,5.0,22.0,205.85,138.0,1.0,0.88,0.0,1.0,1,0.0,0.0,0.0,61.16,9.0,5.0,0,1,5.0,3.1354942159291497,5.331993892907421,0.004274957493320379,0,1.0
419,대조,0,5.0,7.0,355.46,9100.0,1.0,1.16,0.0,0.0,0,0.0,0.0,0.0,29.55,3.0,5.0,0,1,5.0,2.0794415416798357,5.876222031595705,0.003263377032577505,0,0.0
430,대조,0,11.0,4.0,43.14,24.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,4.6899999999999995,2.0,11.0,0,1,11.0,1.6094379124341003,3.7873664008285903,0.0,0,1.0
436,대조,0,33.0,4.0,374.28000000000003,141.0,2.0,6.58,0.0,0.0,0,0.0,0.0,0.0,114.29,2.0,33.0,0,1,33.0,1.6094379124341003,5.927672414020202,0.017580421075130918,0,0.0
438,대조,0,2.0,18.0,1090.07,436.0,10.0,28.42,0.0,0.0,1,7.82,4.0,3.0,292.19,6.0,2.0,1,1,2.0,2.9444389791664403,6.994914145094711,0.026071720164760063,0,0.0
439,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,1.0
442,대조,0,59.0,4.0,86.38,38.0,0.0,0.0,0.0,2.0,1,5.58,2.0,2.0,369.89,17.0,59.0,1,1,59.0,1.6094379124341003,4.47026642352329,0.0,0,2.0
450,대조,0,4.0,9.0,238.14000000000001,121.0,1.0,0.88,0.0,0.0,0,0.0,0.0,0.0,53.37,3.0,4.0,0,1,4.0,2.302585092994046,5.477049154491434,0.0036953052826068696,0,0.0
459,대조,0,16.0,11.0,127.92,39.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,118.3,8.0,16.0,0,1,16.0,2.4849066497880004,4.859192056947237,0.0,0,1.0
473,대조,0,4.0,13.0,496.52,39975.0,4.0,8.55,0.0,1.0,1,1.58,2.0,1.0,245.41,5.0,4.0,1,1,4.0,2.6390573296152584,6.209635756795634,0.01721985015709337,0,1.0
475,대조,0,10.0,9.0,194.3,111.0,1.0,0.79,0.0,1.0,0,0.0,0.0,0.0,18.96,3.0,10.0,0,1,10.0,2.302585092994046,5.274536837882633,0.004065877509006691,0,1.0
476,대조,0,3.0,6.0,418.14,203.0,1.0,1.04,0.0,0.0,0,2.99,1.0,1.0,195.67000000000002,5.0,3.0,1,1,3.0,1.9459101490553132,6.038204992991797,0.002487205242263357,0,0.0
481,대조,0,7.0,4.0,316.62,141.0,5.0,9.32,0.0,1.0,0,0.79,1.0,1.0,76.95,1.0,7.0,1,1,7.0,1.6094379124341003,5.760855699682501,0.02943591687196008,0,1.0
482,대조,0,1.0,11.0,181.01,2899.0,2.0,4.46,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,2.4849066497880004,5.204061630622316,0.024639522678305065,0,0.0
485,대조,0,3.0,21.0,639.62,69567.0,5.0,6.47,0.0,0.0,1,1.58,2.0,1.0,210.92000000000002,7.0,3.0,1,1,3.0,3.091042453358316,6.462436457418266,0.010115381007473187,0,0.0
498,대조,0,5.0,24.0,422.98,210.0,3.0,6.98,0.0,0.0,0,0.0,0.0,0.0,5.54,2.0,5.0,0,1,5.0,3.2188758248682006,6.049686284308106,0.016501962267719515,0,0.0
502,대조,0,2.0,11.0,593.99,360.0,8.0,16.009999999999998,0.0,0.0,0,4.08,3.0,2.0,114.78999999999999,3.0,2.0,1,1,2.0,2.4849066497880004,6.388544598681706,0.026953315712385725,0,0.0
507,대조,0,4.0,7.0,134.68,91.0,1.0,2.59,0.0,1.0,0,8.0,4.0,4.0,104.45,3.0,4.0,1,1,4.0,2.0794415416798357,4.910299172043593,0.01923076923076923,0,1.0
508,대조,0,25.0,2.0,84.6,41.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,24.64,2.0,25.0,0,1,25.0,1.0986122886681098,4.449685283147696,0.0,0,1.0
514,대조,0,1.0,12.0,449.14,257.0,1.0,0.69,0.0,1.0,0,0.0,0.0,0.0,86.91,2.0,1.0,0,1,1.0,2.5649493574615367,6.10955864549045,0.0015362693146902969,0,1.0
519,대조,0,6.0,4.0,103.87,47.0,2.0,1.88,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,6.0,1.6094379124341003,4.652721487846314,0.018099547511312215,0,1.0
520,대조,0,19.0,11.0,229.18,3782.0,4.0,3.83,0.0,0.0,0,0.0,0.0,0.0,86.29,6.0,19.0,0,1,19.0,2.4849066497880004,5.438861611540345,0.01671175495243913,0,0.0
527,대조,0,3.0,23.0,662.04,230.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,161.56,7.0,3.0,0,1,3.0,3.1780538303479458,6.496835320191009,0.0,0,1.0
529,대조,0,35.0,8.0,286.53000000000003,122.0,2.0,4.68,0.0,2.0,0,0.0,0.0,0.0,91.31,2.0,35.0,0,1,35.0,2.1972245773362196,5.661327202619637,0.016333368233692806,0,2.0
530,대조,0,8.0,7.0,218.6,81.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,30.09,3.0,8.0,0,1,8.0,2.0794415416798357,5.391807709635375,0.0,0,1.0
533,대조,0,13.0,7.0,247.75,158.0,2.0,4.46,0.0,2.0,0,0.0,0.0,0.0,93.82,4.0,13.0,0,1,13.0,2.0794415416798357,5.516448376038702,0.01800201816347124,0,2.0
534,대조,0,6.0,61.0,191.51,5415.0,0.0,0.0,0.0,2.0,1,0.69,1.0,1.0,56.56,21.0,6.0,1,1,6.0,4.127134385045092,5.260148100430533,0.0,0,2.0
537,대조,0,3.0,3.0,66.94,14.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,3.0,1.3862943611198906,4.218624962732438,0.0,0,1.0
538,대조,0,2.0,12.0,758.35,26764.0,9.0,24.31,0.0,1.0,0,4.33,1.0,1.0,237.74,5.0,2.0,1,1,2.0,2.5649493574615367,6.632462804176279,0.03205643832003692,0,1.0
540,대조,0,4.0,6.0,232.96,72.0,4.0,11.48,0.0,1.0,1,0.0,0.0,0.0,189.29,6.0,4.0,0,1,4.0,1.9459101490553132,5.455150160574825,0.04927884615384615,0,1.0
541,대조,0,3.0,9.0,316.61,11247.0,3.0,6.11,0.0,0.0,0,4.5600000000000005,4.0,3.0,156.12,3.0,3.0,1,1,3.0,2.302585092994046,5.760824215023398,0.019298190202457283,0,0.0
549,대조,0,5.0,7.0,183.94,67.0,1.0,1.19,0.0,0.0,0,0.0,0.0,0.0,16.96,2.0,5.0,0,1,5.0,2.0794415416798357,5.220031448149492,0.006469500924214417,0,0.0
562,대조,0,5.0,9.0,395.98,83.0,1.0,5.0,0.0,1.0,0,0.0,0.0,0.0,219.6,5.0,5.0,0,1,5.0,2.302585092994046,5.983885901584432,0.012626900348502449,0,1.0
570,대조,0,8.0,4.0,75.82000000000001,47.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,91.87,1.0,8.0,0,1,8.0,1.6094379124341003,4.341465022917759,0.0,0,1.0
572,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,54.870000000000005,3.0,90.0,0,1,90.0,0.0,0.0,0.0,0,2.0
578,대조,0,5.0,17.0,295.27,130.0,1.0,1.5,0.0,1.0,1,0.0,0.0,0.0,192.97,12.0,5.0,0,1,5.0,2.8903717578961645,5.69127120071913,0.0050800961831544015,0,1.0
584,대조,0,4.0,11.0,135.51,10433.0,4.0,4.41,0.0,1.0,0,1.58,2.0,2.0,35.97,3.0,4.0,1,1,4.0,2.4849066497880004,4.916397872014886,0.032543723710427276,0,1.0
598,대조,0,7.0,30.0,493.06,6051.0,5.0,11.21,0.0,5.0,1,0.88,1.0,1.0,192.25,10.0,7.0,1,1,7.0,3.4339872044851463,6.202656967302437,0.022735569707540666,0,5.0
604,대조,0,5.0,6.0,165.05,43.0,1.0,0.69,0.0,1.0,0,0.0,0.0,0.0,145.4,3.0,5.0,0,1,5.0,1.9459101490553132,5.112288947822756,0.00418055134807634,0,1.0
635,대조,0,38.0,4.0,127.85000000000001,36.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,38.0,1.6094379124341003,4.8586489370983745,0.0,0,1.0
639,대조,0,2.0,25.0,208.25,93.0,2.0,2.6799999999999997,0.0,0.0,0,0.0,0.0,0.0,10.82,10.0,2.0,0,1,2.0,3.258096538021482,5.343529709369585,0.012869147659063624,0,0.0
646,대조,0,11.0,6.0,290.1,11249.0,2.0,2.5300000000000002,0.0,0.0,0,0.0,0.0,0.0,140.88,4.0,11.0,0,1,11.0,1.9459101490553132,5.6736668507515775,0.008721130644605309,0,0.0
654,대조,0,1.0,20.0,264.69,113.0,1.0,2.0,0.0,2.0,0,0.0,0.0,0.0,107.83,9.0,1.0,0,1,1.0,3.044522437723423,5.582330215625433,0.007556008916090521,0,2.0
662,대조,0,9.0,7.0,307.37,116.0,2.0,6.18,0.0,0.0,0,9.67,4.0,4.0,240.06,3.0,9.0,1,1,9.0,2.0794415416798357,5.7313003606929405,0.0201060610990012,0,0.0
665,대조,0,14.0,4.0,49.13,17.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,81.06,4.0,14.0,0,1,14.0,1.6094379124341003,3.914619631275412,0.0,0,1.0
682,대조,0,2.0,46.0,1272.54,112559.0,7.0,10.9,0.0,2.0,1,16.76,9.0,6.0,462.17,19.0,2.0,1,1,2.0,3.8501476017100584,7.149555703427618,0.008565546073207916,0,2.0
687,처치,1,7.0,8.0,308.31,176.0,6.0,16.880000000000003,0.0,1.0,0,8.77,3.0,3.0,157.22,3.0,7.0,1,1,7.0,2.1972245773362196,5.734344010238544,0.05475008919593916,0,1.0
691,대조,0,4.0,11.0,452.06,196.0,3.0,22.82,0.0,2.0,0,0.0,0.0,0.0,98.93,3.0,4.0,0,1,4.0,2.4849066497880004,6.1160245670433895,0.05048002477547228,0,2.0
698,대조,0,31.0,9.0,131.01,109.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,10.93,3.0,31.0,0,1,31.0,2.302585092994046,4.882877677292668,0.0,0,3.0
700,처치,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,62.31,3.0,90.0,0,1,90.0,0.0,0.0,0.0,0,1.0
705,대조,0,7.0,15.0,249.09,158.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,49.2,4.0,7.0,0,1,7.0,2.772588722239781,5.521820853077794,0.0,0,1.0
708,대조,0,1.0,14.0,518.89,243.0,5.0,11.209999999999999,0.0,3.0,1,4.0,2.0,1.0,87.41,3.0,1.0,1,1,1.0,2.70805020110221,6.253617250736518,0.021603808128890515,0,3.0
720,대조,0,2.0,12.0,308.18,73.0,1.0,0.88,0.0,1.0,0,0.0,0.0,0.0,47.02,2.0,2.0,0,1,2.0,2.5649493574615367,5.733923631568188,0.0028554740735933543,0,1.0
722,대조,0,1.0,20.0,830.28,7432.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,321.40000000000003,7.0,1.0,0,1,1.0,3.044522437723423,6.722966681544391,0.0,0,3.0
729,대조,0,89.0,1.0,8.98,4.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,98.32,1.0,89.0,0,1,89.0,0.6931471805599453,2.300583090323373,0.0,0,1.0
730,대조,0,2.0,12.0,150.51,69.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,44.75,4.0,2.0,0,1,2.0,2.5649493574615367,5.020651629371744,0.0,0,1.0
734,대조,0,3.0,23.0,406.01,19419.0,1.0,0.79,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,3.0,3.1780538303479458,6.0088377551653265,0.0019457648826383589,0,0.0
737,대조,0,2.0,6.0,334.22,132.0,5.0,18.12,0.0,1.0,0,0.0,0.0,0.0,57.989999999999995,2.0,2.0,0,1,2.0,1.9459101490553132,5.814787032699113,0.054215786009215484,0,1.0
